Référence	ContexteGauche	Pivot	ContexteDroit
alues, ADV, ADV, NOMcom, aluec, alie, percevalb, 0 721 102	li plaist a conuerser an ce repaire ci	alues qui	est aaissiez a son eus ne puet trouer meillor repaire et si
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 721 198	pooir et ie m alai lez lui seoir	certes mout	grant enor uos fist qant il delez lui vos assist et quant
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 721 254	uos por coi elle saignoit n en parlez	onques si	m aist dex ce saichiez donques que mout auez espleitié mal et
donques, ADV, ADV, ADVgen, donc, donc, percevalb, 0 721 261	parlez onques si m aist dex ce saichiez	donques que	mout auez espleitié mal et ueistes vos lo graal oil bien et
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 721 885	prisse qui uos pant au senestre flanc que	onques d	ome ne traist sanc onques ne fu a besoig traite je sai
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 721 891	flanc que onques d ome ne traist sanc	onques ne	fu a besoig traite je sai bien ou ele fu faite et
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 722 587	ausse se de rien nule li pleusse mais	certes ie	ne li plais mie qant il me fait si aspre uie apres
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 722 673	mua 'por de bele amie por coi	certes ie	ne pans pas ne croi que ie onques mais vos veisse ne
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 722 682	ie ne pans pas ne croi que ie	onques mais	vos veisse ne rien nule ne vos feisse si as " fait
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 722 738	" fait perceuaux 'de ce mesfait que	onques mes	honte ne lait ne fis uos por ce ne uig ca mais
alues, ADV, ADV, ADVgen, aluec, aluec, percevalb, 0 722 860	ceste assanblee et s il uos troeue ci	alues sachiez	qu il uos ocirra lues tant li poise quent nus s areste
lues, ADV, ADV, ADVgen, luès, lue, percevalb, 0 722 866	troeue ci alues sachiez qu il uos ocirra	lues tant	li poise quent nus s areste que nus n en puet porter
guaires, ADV, ADV, ADVgen, gaire, guère, percevalb, 0 722 896	coi il a tans i soruaigne n a	guaires qu	il en ocist un mais il conte auent a chascun por coi
pres, ADV, ADV, ADVgen, près, près, percevalb, 0 723 466	confes ancor n est plus la morz si	pres con	tu cuides " fait perceuaus lors laissent corre les cheuaus li zz
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 723 564	recroit et merci li demande et cil qui	onques n	oblia lo prodome quil li pria que ia cheualier n oceist puisque
meismes, ADV, ADV, ADJind, mëismes, même, percevalb, 0 723 906	atornee si com il li sera mestiers lui	meismes mout	uolantiers j manroit il por seiorner por guarir et por atorner ses
tres, ADV, ADV, ADVgen, tres|très, très, percevalb, 0 724 767	sa lance fist grant orgoil et li vallez	tres parmi	l oeil lo feri de son iauelot si l ocist et les
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 725 624	mout a tes i ot et keu qui	onques ne	se pot tenir de uilenie dire s an guabe et dit au
meismes, ADV, ADV, ADJind, mëismes, même, percevalb, 0 726 119	pas droiz bien lo sauez si con uos	meismes l	auez toz iorz dit et iugié a droit que cheualiers autre ne
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 726 455	l an amanre par ma foi se i	onques puis	tres dox amis ja n i aure lo braz malmis et sanz
tres, ADV, ADV, ADVgen, tres|très, très, percevalb, 0 726 457	amanre par ma foi se i onques puis	tres dox	amis ja n i aure lo braz malmis et sanz canole desloier
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 727 725	sont uoires si con li liures lo deuise	onques riens	si laide a deuise ne fu neis dedanz anfer ainz ne ueistes
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 728 578	mon seignor et si lo feis ensin c	onques n	o deffias honte et reproche et blasme i as si t en
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 730 432	port si grosses les lances con il porte	certes mout	m en auez hui morte qui tel deiablie auez dite foi que
pres, ADV, ADV, ADVgen, près, près, percevalb, 0 730 755	a po chier et ie uoi ci mout	pres de	uos en cest pre qui est desoz nos l auoir sanz garde
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 732 267	au tornoi dites moi donc amie chiere s	onques mes	feistes preiere a cheualier por nul besoig nenil sire ne n aiez
tres, ADV, ADV, ADVgen, tres|très, très, percevalb, 0 732 884	eles uolent auoir s amor et celes mout	tres bien	lo firent que l endemain lorsqu eles uirent au matinet l aube
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 733 499	s acointe que ne li toille les estriers	onques de	gaaignier destriers ne fu mes si entalantez catre en a lo ior
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 733 788	si li dist 'sire gauains sui apelez	onques mes	nons ne fu celez s auant ne l dis ne anquis n
huimes, ADV, ADV, ADVgen, UNKNOWN, huimais, percevalb, 0 733 839	plains et dit 'sire or uos remenez	huimes mon	seruise prenez car ainz de rien ne uos serui n onques en
pres, ADV, ADV, ADVgen, près, près, percevalb, 0 734 141	apres et a bien po que a bien	pres la	retenist et arestast se ses cheuaus ne desferrast d un des piez
adonques, ADV, ADV, ADVgen, adonc|adonques, adonc, percevalb, 0 734 532	porrai onques " li cheualiers s en part	adonques qui	mon seignor gauain conduit la ou de mort lo heent tuit mais
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 734 553	mais il n i iert pas coneuz car	onques mes	n i fu ueuz si n i cuide auoir nule garde lo
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 735 723	praigne forche o flael o pi o mace	onques por	assaillir limace n ot en lombardie tel noise n i a si
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 736 084	qu ele les fera toz destruire s ele	onques puet	ainzqu ele muire mas li vilain enrieure sunt si s afichent qu
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 737 140	et fiance vielt auoir mes sire li rois	certes ie	me lairoie ancois " fait mes sire gauuains 'ceanz morir ou
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 737 476	troua tantque mout bien s i esproua n	onques n	enprist chose si grief dom il ne uenist bien a chief yy
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 737 511	i enueia ensinc les yy anz empleia n	onques de	deu ne li souint au chief de ces yy anz auint que
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 737 632	nouele loi escrist si la dona as crestiens	certes ce	n est raisons ne biens d armes porter ainz est granz torz
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 738 315	deu n amai ne deu ne crui n	onques puis	ne fis se mal non ha biax amis " dit li prodom
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 738 388	vi pandre et rien n an demandai n	onques puis	certes n amandai et do graal que ie i ui ne sai
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 738 390	et rien n an demandai n onques puis	certes n	amandai et do graal que ie i ui ne sai pas cui
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 739 532	ainz me lairoie trestoz les manbres detranchier qu	onques nul	home n oi tant chier ne ia n aurai tant cum ie
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 739 861	que se dex l enor uos enuoie c	onques cheualiers	a nul tans ne pot auoir ne ie ne pans que ie
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 740 568	fait li tuens cors male auenture ait qu	onques prodome	n aus chier tant cheualier as fait tranchier la teste dom il
pres, ADV, ADV, ADVgen, près, près, percevalb, 0 741 247	a mes dras ne tocheras tu de plus	pres mas	ie irai toz iors apres tantque por moi t iert auenue aucune
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 741 302	escoute quantque la damoisele estoute li dit qu	onques mot	ne li sone masque son palefroi li done et ele son cheual
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 741 476	'cheualiers or alez quel part que uos	onques uolez	et ie n o siurai tote uoie tantque por moi honni uos
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 741 518	" et mes sire gauuains se taist qu	onques zz	mot ne li respont atant sunt monté si s en uont si
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 742 208	ne don ie ueigne quel uoie que ie	onques teigne	li tuens cors ait male auanture " mes sire gauuains a droiture
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 742 444	ne uoil plus ci ester ainz monterai se	onques puis	sor le roncin et querrai puis ou ie me porrai conseillier car
primes, ADV, ADV, ADVgen, prime, prime, percevalb, 0 742 498	creue s a mon seigno gauuain ueu lors	primes l	a reconeu et mes sire gauuains a prise la damoisele si l
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 742 723	mon cuer et mon cheual me tous que	onques mais	faire ne uous ne ne fui ia ior de ma uie jce
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 742 851	les garde et si les conduit et ie	certes mie	ne cuit que tu por cel forfait me haces ne que por
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 743 529	vne faloise enfermez par si grant richesce qu	onques si	riche forteresce ne virent oil d ome qui uiue car sor vne
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 743 955	s antre ceanz et si t an fui	certes ia	ne fuirai por lui damoisele ancois l atandrai jamais uoir ne l
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 744 117	destre guerpi s atant lo cheualier ensi qu	onques li	roncins ne se muet qu esperoner tant ne lo puet que il
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 744 489	a nos mon fie ne ne randez qu	onques n	auint ne dit ne fu c a cest port eust abatu cheualier
pres, ADV, ADV, ADVgen, près, près, percevalb, 0 744 945	an uont a l autre riue uenu sont	pres de	l eiue fu li osteux au notonier et si fu teux que
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 745 220	dire que ie ne sai ne ne soi	onques biax	ostes or me dites donques qui desfant lo chastel et garde sire
donques, ADV, ADV, ADVgen, donc, donc, percevalb, 0 745 226	ne soi onques biax ostes or me dites	donques qui	desfant lo chastel et garde sire il i a mout bone garde
tres, ADV, ADV, ADVgen, tres|très, très, percevalb, 0 746 179	uos di qu il i a assis mout	tres granz	rantes et mout beles vos oissiez ia tex noueles qui uos enuissient
tres, ADV, ADV, ADVgen, tres|très, très, percevalb, 0 746 368	del lit ot vne escarbonche fermé qui randoit	tres si	grant clarte cum quatre cierge bien espris li liz fu sor gocez
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 746 432	fu li liz qui uoir en conte c	onques por	roi ne por conte ne fu telx fait ne n iert jamais
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 746 544	et yy ouertes mes sire gauuains tot a	certes lo	palais regardant ala et ius et sus et ca et la qant
donques, ADV, ADV, ADVgen, donc, donc, percevalb, 0 746 650	cheualiers morist onques hostes et que ie ferai	donques coi	sire ce vos dirai gei qant ie vos uoi encoraigé de uostre
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 746 959	mort m anuie et poisse mout fort c	onques nus	cheualiers ne sist an cel lit que il ne morist que c
tres, ADV, ADV, ADVgen, tres|très, très, percevalb, 0 747 003	et sauz en liet de uos est si	tres granz	domaiges que ci laissiez la uie en gaiges sanz achat et sanz
auques, ADV, ADV, ADVgen, alques|auques, auques, percevalb, 0 747 792	puis raseoir que mout li plaissent a ueoir	auques por	ce que beles sont et plus par ce que eles font de
ades, ADV, ADV, ADVgen, adès, adès, percevalb, 0 749 406	encor dobleront uos leeces et croistra uostre ioie	ades ne	ce ne vos faura iames et quant uos estes bax et lies
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 749 470	ce palais que lan m a dit que	onques mais	onques nus cheualiers n i sist non sire qui puis en issist
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 749 472	que lan m a dit que onques mais	onques nus	cheualiers n i sist non sire qui puis en issist ne qui
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 750 244	'ne uos anuit je reuenre si i	onques puis	mais zz dom uos demant et ruis se uos plaist et uos
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 751 024	ie perde uostre grace lo ferai ie se	onques puis	" et la pucele li dist puis 'veez uos or ce
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 751 116	" fait la pucele 'bien lo sai	onques certes	ne me pansai que vos tant de cuer aussiez que uos passer
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 751 117	fait la pucele 'bien lo sai onques	certes ne	me pansai que vos tant de cuer aussiez que uos passer i
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 751 308	s et toz corz en piez tenuz c	onques ne	se pot remouoir ancois couint par estouoir descendre mon seignor gauuain qui
certes, ADV, ADV, ADVgen, certes, certes, percevalb, 0 751 531	qu il dist qu il lo deuoit auoir	certes biax	frere il dit uoir et la pucele fu m amie mais ensin
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 751 552	ensin n o fu ele mie qu ele	onques ne	uosist amer n ami ne me daignoit clamer c a un ami
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 751 598	i ot que au plus tost qu ele	onques pot	de moi laissier acoison quist et de celui son ami fist qui
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 751 636	m aist dex et si ne fu il	onques tex	que il onques uenir ossast en leu ou trouer me cuidast mais
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 751 640	si ne fu il onques tex que il	onques uenir	ossast en leu ou trouer me cuidast mais tu as hui faite
pres, ADV, ADV, ADVgen, près, près, percevalb, 0 751 965	cui nule bone nouele n est contee ne	pres ne	loig si com uos l en portez tesmoig j o puis bien
pres, ADV, ADV, ADVgen, près, près, percevalb, 0 752 515	me gart je cuidoie que nule part ne	pres ne	loig estre deust jusqu a yy corz ou que il fust l
tres, ADV, ADV, ADVgen, tres|très, très, percevalb, 0 752 752	uint ca anchargiee de uif enfant de la	tres bele	de la grant damoisele qui est m amie et suer n o
alues, ADV, ADV, ADVgen, aluec, aluec, percevalb, 0 752 801	en uenoie si con ie taig uos ci	alues que	ie li trancheroie lues ja ne l en aideroit sa suer que
lues, ADV, ADV, ADVgen, luès, lue, percevalb, 0 752 806	taig uos ci alues que ie li trancheroie	lues ja	ne l en aideroit sa suer que ne li tranchasse lo cuer
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 753 522	amie des puis ai esté si musarde c	onques ne	me prenoie garde cui j alasse contraliant ainz lo faisoie a esciant
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 753 708	vaslet dou palais et font tel ioie qu	onques mais	ne fu nule si granz amprise deuant lo palais fu assise la
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 753 919	est de loig que s amie sui qu	onques ne	me uit ne ie lui s outre cele eue ne lo ui
asses, ADV, ADV, ADVgen, assez, assez, percevalb, 0 753 988	s est il uantez que uos uoldroiez mielz	asses que	morz fust mes sire gauuains qui est uostre frere germains qu il
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 754 054	set se ie sui nee mes freres c	onques ne	me uit li giromelanz a mesdit que par m ame ie ne
gaires, ADV, ADV, ADVgen, gaire|gaires, guère, percevalb, 0 754 604	qui ne prise ne moi ne lui qui	gaires uaille	c est li giromelanz san faille qui lo het de mortel haine
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 754 788	outre naigier li notoniers lo fist passer c	onques ne	li couint lasser qu il auoit naigeors assez li uaslez est oltre
onques, ADV, ADV, ADVgen, onque, onques, percevalb, 0 754 913	apres matines li vaslet en estant ueillerent qu	onques ne	s i agenoillerent au matin mes sire gauuains chauca a chascun de
auques, ADV, ADV, ADVgen, alques|auques, auques, perf, 0 755 234	ele auoit qui petit petit keut et qui	auques recoillir	uelt en tel leu la semence espande que fruit a cent doubles
onques, ADV, ADV, ADVgen, onque, onques, perf, 0 755 548	de charite que li bons quens felipe done	onques nului	n en araisonne fors son franc coer le debonaire qui li loe
ores, ADV, ADV, ADVgen, or4, or, perf, 0 755 807	en fuient " et cil dit " sire	ores gardez	le plus haut tertre que uos ueez qui cele montaigne auirone la
donques, ADV, ADV, ADVgen, donc, donc, perf, 0 756 282	a l essai d armes porter comment ert	donques co	que uos ne ueistes onques n a altre ne l ueistes faire
onques, ADV, ADV, ADVgen, onque, onques, perf, 0 756 288	comment ert donques co que uos ne ueistes	onques n	a altre ne l ueistes faire comment en saurez a chief traire
pres, ADV, ADV, ADVgen, près, près, perf, 0 756 388	et io le lou se uos trouez ne	pres ne	loing dame qui d aie ait besoing ne pucele desconseillie la uostre
ilueques, ADV, ADV, ADVgen, iluec, illuec, perf, 0 756 930	pasmee en tel maniere com s ele fu	ilueques morte	et cil cille de la reote le chaceor parmie la crope li
gaires, ADV, ADV, ADVgen, gaire|gaires, guère, perf, 0 757 884	" eissi remest cele plorant puis n ala	gaires demorant	ses amis qui del bois reuint del uaslet que sa uoie tint
es, ADV, ADV, ADVgen, UNKNOWN, es, perf, 0 758 016	estre morte que l en eust issi "	es uos	celui desconforté et angoisos en son coraige " par fei " fait
vnques, ADV, ADV, NOMcom, onque, vêque, perf, 0 758 087	mien et vos le uolsistes si uos plot	vnques nul	contredit n i ot " fait cil que ielosie angoise " quidez
certes, ADV, ADV, ADVgen, certes, certes, perf, 0 758 109	que bien ne uos conoise si faiz bien	certes vos	quenois ne sui si lanier ne si lois que uostre fausete ne
james, ADV, ADV, NOMcom, jamais, jambe, perf, 0 758 155	me serai vengiez et la ou il desfeerra	james referré	ne sera s il muert uos me suireiz a pie ne iames
iames, ADV, ADV, NOMcom, jamais, heaume, perf, 0 758 168	il muert uos me suireiz a pie ne	iames ne	seront changié li drap don uos estes uestue ainz me suireiz a
pres, ADV, ADV, ADVgen, près, près, perf, 0 758 504	li ert qu il uienge a cort tantque	pres del	cheualier uient et le cheualier le retient vn petit si li demanda
onques, ADV, ADV, ADVgen, onque, onques, perf, 0 758 804	ne sone " cist reis ne fist cheualier	onques quant	on parole n en pot traire comment porreit cheualier faire " tantost
pres, ADV, ADV, ADVgen, près, près, perf, 0 758 830	le chief de son chaceor torne mais si	pres le	rei l ot mené a guisse d ome malsené qui deuant lui
gaires, ADV, ADV, ADVgen, gaire|gaires, guère, perf, 0 758 972	ces cheualier qui sont dreciez ne m eust	gaires coreciez	li cheualiers de quantqu il dit mais deuant moi ma cope prist
meimes, ADV, ADV, ADVgen, mëisme, même, perf, 0 759 429	baer car qui le dreit dire uoldreit sei	meimes gabe	et deceit qui fait pramesse et ne la solt quer le cor
tres, ADV, ADV, ADVgen, tres|très, très, perf, 0 759 653	jonet qui les dreiz sentiers saueit et mout	tres uolentiers	aportoit noueles a cort ouoc son compaignon s en cort par vn
pres, ADV, ADV, ADVgen, près, près, perf, 0 760 299	sa gorge tote qui changera ne loing ne	pres ses	buens dras por altrui malues " molt grief chose est de fol
onques, ADV, ADV, ADVgen, onque, onques, perf, 0 760 351	puis li ad le hauberc vestu tel c	onques nul	mieldre ne fu e sor la coiffe li asiet li haume qui
imes, ADV, ADV, ADVgen, UNKNOWN, imais, perf, 0 761 783	tant et nen mes que uos me herbergiez	imes mout	uolentiers " fait li prodom " mais uos m otroereiz vn don
onques, ADV, ADV, ADVgen, onque, onques, perf, 0 762 140	puet lon saueir mout tost et quant uos	onques ne	l feistes ne altre faire ne l ueistes se uos faire ne
vnques, ADV, ADV, NOMcom, onque, vêque, perf, 0 762 321	ait peine se ia metre l i uoil	vnques rien	n en uirent mi oil donc io si grant crieme eusse mout
onques, ADV, ADV, ADVgen, onque, onques, perf, 0 762 369	par treis feiz d armes li mostra quanque	onques mestier	li ot et quant asez mostré l en ot par treis feiz
pres, ADV, ADV, ADVgen, près, près, perf, 0 762 820	apres " sire ne sai se io sui	pres del	maneir ou ma mere maint mais io pri deu qu a lui
iames, ADV, ADV, ADVgen, jamais, iames, perf, 0 763 346	ma mere oi altretel dire or ne dites	iames bel	frere " fait li prodom " que uostre mere vos ait rien
desormes, ADV, ADV, NOMcom, UNKNOWN, désorme, perf, 0 763 379	se uos l auez dit jusque ci mais	desormes vostre	merci vos pri que uos en chastiez et se uos plus le
iames, ADV, ADV, NOMcom, jamais, heaume, perf, 0 763 437	et il li a le don doné que	iames ne	sera soné vn mot tant com il sera uis se de lui
onques, ADV, ADV, ADVgen, onque, onques, perf, 0 764 129	li mantel al col orlez et se ie	onques fis	deuise de belte que deus eust mise en chief de feme ne
onques, ADV, ADV, ADVgen, onque, onques, perf, 0 764 271	gent dex qui l auoit faite a merueille	onques puis	ne fist sa pareille ne deuant faite ne l auoit quant li
certes, ADV, ADV, ADVgen, certes, certes, perf, 0 764 313	main et dist " biau sire cest ostel	certes n	iert pas enquenuit tel comme a prodome couendreit se io uos disoie
onques, ADV, ADV, ADVgen, onque, onques, perf, 0 764 507	tant par est biaus et ceste bele c	onques cheualier	ne pucele n en uindrent ausi bien ensemble et de l un
tres, ADV, ADV, ADVgen, tres|très, très, perf, 0 764 563	soit et la dameisele atendoit tantqu ele uit	tres bien	et sot que cil ne li diret james s el ne l
james, ADV, ADV, NOMcom, jamais, jambe, perf, 0 764 572	bien et sot que cil ne li diret	james s	el ne l araisone auant et dist mout debonairement " sire don
vnques, ADV, ADV, NOMcom, onque, vêque, perf, 0 764 676	deu li reis quant uos prodome l apelastes	vnques plus	ueir ne parlastes puissant est il assez et rices mais caienz n
auques, ADV, ADV, ADVgen, alques|auques, auques, perf, 0 764 889	i ne po ne bien si s endormi	auques par	tens il n esteit de rien en porpens mais s ostese pas
pres, ADV, ADV, ADVgen, près, près, perf, 0 765 154	que sui ci uenue eissi que ie sui	pres de	nue jo n i pensai onques folie ne maluaistie ne uilanie tant
onques, ADV, ADV, ADVgen, onque, onques, perf, 0 765 161	sui pres de nue jo n i pensai	onques folie	ne maluaistie ne uilanie tant dolente sui et deshaitie que i eie
onques, ADV, ADV, ADVgen, onque, onques, perf, 0 765 179	deshaitie que i eie ne m atalente n	onques nul	ior san del ne fu eissi maleurose sui et io ne uerrai
aukes, ADV, ADV, PROind, alques, auques, perh, 0 765 244	yy qui petit seme petit quielt e qui	aukes recoillir	vielt en tiel liu sa semence espande que fruit a cent doble
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 765 558	charite que li bons quiens phelipes done que	onques nuli	n en araisone fors son franc queor e debonaire qui li loe
meismes, ADV, ADV, ADJind, mëismes, même, perh, 0 765 977	si com ieo croi " jssi a li	meismes dist	li ualetz einzqu il les vist mais quant il les vit en
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 766 292	li valetz " ne nul ne vi n	onques mais	parler n en oi mais vos estes plus beals que deus car
pres, ADV, ADV, ADVgen, près, près, perh, 0 766 319	luisanz e ausi faitz " a cest mot	pres de	li s est traitz e li cheualers li demande " veis tu
tres, ADV, ADV, ADVgen, tres|très, très, perh, 0 767 514	que li angle deu nostre sire sont si	tres bel	que onques nature ne fist plus bele creature n el monde n
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 767 517	deu nostre sire sont si tres bel que	onques nature	ne fist plus bele creature n el monde n ad si bele
adonques, ADV, ADV, ADVgen, adonc|adonques, adonc, perh, 0 768 303	a l essai d armes porter coment ert	adonques ceo	que vos ne veistes onques n autri ne veistes faire coment en
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 768 309	coment ert adonques ceo que vos ne veistes	onques n	autri ne veistes faire coment en sauerez a chef traire mauuaisement voir
geres, ADV, ADV, ADVgen, gaire, gieres, perh, 0 769 903	si remist cele en plorant mais n ala	geres demorant	sis amis qui dehors reuint del valet qui sa voie tint vit
es, ADV, ADV, ADVgen, UNKNOWN, es, perh, 0 770 033	morte qu il l eust issi emporté "	es vos	celi desconforté e anguissous en son corage " par foi " fait
vnques, ADV, ADV, NOMcom, onque, vêque, perh, 0 770 105	mien eincois vos sist e mult vos plout	vnques nul	contredit n i out " fait cil qui gelousie anguisse quidez que
certes, ADV, ADV, ADVgen, certes, certes, perh, 0 770 125	quidez que ieo ne vos conuisse si faz	certes n	en est surdois ne sui si bornes ne si lois que vostre
james, ADV, ADV, NOMcom, jamais, jambe, perh, 0 770 175	me soie vengez e la ou il defferra	james ne	serra einzque ieo me soie vengé ne iames ne serront changé li
iames, ADV, ADV, NOMcom, jamais, heaume, perh, 0 770 184	ne serra einzque ieo me soie vengé ne	iames ne	serront changé li drap dont vos estes vestue mes vos me siuerez
pres, ADV, ADV, ADVgen, près, près, perh, 0 770 527	li est qu il viegne a court tantque	pres del	cheualer vint e li cheualers li retint vn petit si li demanda
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 770 831	valet adonques " cist reis ne fist cheualer	onques quant	la parole n en put len traire coment porreit cheualer faire "
pres, ADV, ADV, ADVgen, près, près, perh, 0 770 857	atorne le chief del chaceor torne mais si	pres del	roi l out mené en guise d ome malsené que deuant li
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, perh, 0 771 000	ces cheualers qui sont blescé ne m eust	gueres corucé	li cheualer de quantqu il dist mais deuant moi ma cupe prist
donques, ADV, ADV, ADVgen, donc, donc, perh, 0 772 181	si vos volez " fait yonez " ore	donques tost	" fait li valez " si les me donez sanz arest "
pres, ADV, ADV, ADVgen, près, près, perh, 0 772 332	sa gorge tute qui lerra ne loigns ne	pres ses	bons draz por autri malueis mout grieue chose est de fol aprendre
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 772 384	puis li ad le hauberc vestu ytele que	onques mieldres	ne fu e sur la coife li asiet le healme qui mout
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 772 429	estrier si le fait monter el destrier que	onques destrer	veu n auoit ne d esperon rien ne sauoit fors de cillant
tres, ADV, ADV, ADVgen, tres|très, très, perh, 0 773 369	bien seant e bien est aise par dedenz	tres deuant	le chastel rond auoit sur l elue fait vn pont de piere
tres, ADV, ADV, ADVgen, tres|très, très, perh, 0 774 166	queor e us auoir par ceo put len	tres bien	sauoir e quant vos onques ne l feistes ne autre faire ne
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 774 172	put len tres bien sauoir e quant vos	onques ne	l feistes ne autre faire ne l veistes si vos faire ne
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 774 362	m ait fame si ieo mettre i voil	onques rien	ne virent mi oil dont ieo tiele coueitise eusse mult voudroie que
pres, ADV, ADV, ADVgen, près, près, perh, 0 774 864	apres " ne sai si ieo sui getés	pres del	manoir ou ma mere meint mais ieo pri deu que a li
desoremes, ADV, ADV, VERcjg, UNKNOWN, désorer, perh, 0 775 465	si vos l auez dit iesque ci mais	desoremes vostre	merci vos pri que vos en chastiez que si vos plus le
iames, ADV, ADV, NOMcom, jamais, heaume, perh, 0 775 526	e il li ad le don doné que	iames ne	serra soné vn mot tant cum il serra vifs fors de li
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 776 224	li mantels al col orlez e si ieo	onques fis	deuise de bealte que deus eust mise en chief de femme ne
vnques, ADV, ADV, NOMcom, onque, vêque, perh, 0 776 365	gent deu qui l auoit fait a merueille	vnques puis	ne fist sa pareille ne deuant fait ne l auoit e quant
certes, ADV, ADV, ADVgen, certes, certes, perh, 0 776 409	debonairement e dist " beal sire cist ostels	certes n	iert pas enquenuit tiels cum a prodhome couendroit si ieo vos disoie
vnques, ADV, ADV, NOMcom, onque, vêque, perh, 0 776 565	est muetz peche sereit car bien est faitz	vnques ne	nasqui plus bel de femme mult auient delez la dame e ma
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 776 596	tant est il bels e ele bele que	onques cheualer	ne pucele n auindrent mais si bien ensemble e de l un
tres, ADV, ADV, ADVgen, tres|très, très, perh, 0 776 652	soit e le dameisele attendoit tantque ele vit	tres bien	e sot que cil ne dirroit iamais mot si ele ne parlast
onques, ADV, ADV, ADVgen, onque, onques, perh, 0 776 761	deu li rois quant vos prodhome l appellastes	onques mais	voir ne parlastes qu il est prodhom e sanz tricher jceo vos
