Référence	ContexteGauche	Pivot	ContexteDroit
manes, ADV, ADV, ADVgen, manois, manois, papgreg2, 0 873 659	gettat en cez meismes carbons, et la	manes escost	fors l anrme de celui. li queiz chaitis hom ueueiz conut
dunkes, ADV, ADV, ADVgen, donc, donc, papgreg2, 0 874 544	moi doneiz cest don de uostre grasce.	dunkes icil	ki sembleuet estre lur prious respondit disanz : nos sumes apparelhiét de
dunkes, ADV, ADV, ADVgen, donc, donc, papgreg2, 0 874 848	ueske quant il astoit uenuz al gisant,	dunkes amenat	enmei les enfanz, les queiz de tot en tot auoit denoiét
dunkes, ADV, ADV, ADVgen, donc, donc, papgreg2, 0 875 077	. gieres quant ces chozes furent fineies,	dunkes estudiat	li uielhars encor raconteir de lui alcunes choses. mais par tant
meismes, ADV, ADV, ADJind, mëismes, même, papgreg2, 0 875 298	frere estre mort, dunkes comenzat et il	meismes a	ploreir de celui si lur respondit disanz : aleiz de ci,
ioskes, ADV, ADV, PRE, jusque, jusque, papgreg2, 0 875 619	de sa uie pluisors choses, quant nos	ioskes a	or al cors de celui tenons tan ensengemenz de uertuz ? quar
ioskes, ADV, ADV, PRE, jusque, jusque, papgreg2, 0 875 718	fis lonz ci dessoure. ki souentes foiz	ioskes or	a moi uenanz, quant il a moi racontet les faiz des
gieres, ADV, ADV, ADVgen, gieres, gieres, papgreg2, 0 876 185	crier, soi estre occiseor de celui.	gieres il	ploranz paruint al cors del mort et si soi donat en larmes
nes, ADV, ADV, ADVgen, nëis, neïs, papgreg2, 0 876 425	, cui il ne soffrit pas estre contristeit	nes a	un petit de tens. mult meruilhouses sont cez choses les queiz
ioskes, ADV, ADV, PRE, jusque, jusque, papgreg2, 0 876 441	meruilhouses sont cez choses les queiz ge troeue	ioskes a	or moi auoir atapit. mais queile chose disons nos estre,
lunges, ADV, ADV, ADVgen, lonc, longues, gibv, 0 880 248	sunt garri de l enferte k il orent	lunges eu	li jurz veit la nuit est venu gires s en veit lez
james, ADV, ADV, NOMcom, jamais, jambe, gibv, 0 880 451	lur bon seignur malveise guarde feit en unt	james itel	ne troverunt icil k en la chambre jurent hastivement endormi furent trop
asses, ADV, ADV, ADVgen, assez, assez, sept, 0 881 712	dras si en est il molt souvent las	asses avés	oi chancons et lons respis et nouviaus sons dire fables et rotruenges
auques, ADV, ADV, ADVgen, alques|auques, auques, sept, 0 882 590	adont les treise ans atendoit lors s ert	auques issus	d enfanche et si entendoit sa creanche sour fons estoit regenerés d
onques, ADV, ADV, ADVgen, onque, onques, sept, 0 885 352	diu de rien ne s esfroie k il	onques oie	ne k il voie " cil respondent " bien le dirons et
onques, ADV, ADV, ADVgen, onque, onques, sept, 0 886 245	ne giu au roi cortois estes et deboinaire	onques a	moi n ot riens a faire tant me sui ge par sorcherie
tres, ADV, ADV, ADVgen, tres|très, très, alia, 0 887 926	soz la marine el pre desoz la sale	tres au	pe del degre lai veisez tant destrer enselé tant bon hauberc e
tres, ADV, ADV, ADVgen, tres|très, très, alia, 0 889 103	de peison la bocle fu a orfreis environ	tres en	meulo ot escri un lion ce signifie la ferte del baron il
sempres, ADV, ADV, ADVgen, sempre, sempres, alia, 0 890 399	seneschaus reconut lo meschin e dist au rei	sempres en	son latin " per ma fei sire ca vei un pelerin il
tres, ADV, ADV, ADVgen, tres|très, très, alia, 0 891 531	nicolas l a premeiran feru desoz la bocle	tres enmi	sun escu per bres e per mesages quant daires ot apris que
unques, ADV, ADV, ADVgen, onque, onques, alia, 0 894 986	novele moab ot un nevo de novel adobé	unques en	nuille terre ne vi plus bel armé emenedap l apelent persant e
tres, ADV, ADV, ADVgen, tres|très, très, alia, 0 895 690	de son col li a percié e frait	tres enmi	la poitrine son gonfano li lait asterot oltre passe e cil chiet
ases, ADV, ADV, ADVgen, assez, assez, alia, 0 896 592	done a ses homes qu a chascun fu	ases ainsqu	il soient tuit fors fu li soleils levés qui reluist els escuz
unques, ADV, ADV, ADVgen, onque, onques, alia, 0 898 189	tuit cil de l ost les courent esgarger	unques icele	nuit ne lor lut reposer por les bestes de l eve qui
tres, ADV, ADV, ADVgen, tres|très, très, alia, 0 898 609	crient perdre ses feons si salt gole baee	tres enmi	sa voie a une mule encontree qui estoit de ferine e de
tres, ADV, ADV, ADVgen, tres|très, très, alia, 0 899 422	cuer dolant une liue entire les sut esperonant	tres enmi	uns desers les vint aconsiuant quatorze en a ocis o sen espei
unques, ADV, ADV, ADVgen, onque, onques, alia, 0 900 264	non devant la meenuit est la vermine meue	unques en	nuille terre si grans ne fu veue del chalt e de le
lores, ADV, ADV, ADVgen, lors, lors, alia, 0 901 169	il ait mandé por sa gent d oriant	lores avra	bataille ja ne l quera avant quant xm l ot si n
sempres, ADV, ADV, ADVgen, sempre, sempres, alia, 0 902 042	aveient levé si li greu s i aprochent	sempres erent	tué entor les olifanz fist faire un fose yy pez ot de
pres, ADV, ADV, ADVgen, près, près, alia, 0 902 067	teses de le or sunt li olifant si	pres e	si serré que gemais n en istront se il n en sunt
senpres, ADV, ADV, ADVgen, sempre, sempres, alia, 0 903 248	qui ne fu pas galeis il li monstrara	senpres un	des cous bretroneis antre lui et l escu decent li acers freis
unques, ADV, ADV, ADVgen, onque, onques, alia, 0 905 875	pois esdevint si fel quel part qu il	unques aille	nen encontre preveire ne moine cui n asaille per zo si sachent
gaires, ADV, ADV, ADVgen, gaire|gaires, guère, alia, 0 906 629	quar detres sunt li de ne se fierent	gaires en	lor grant deite quant il por un mal pas furent espaventé nos
desqes, ADV, ADV, ADVgen, UNKNOWN, desque, ipo, 0 911 974	mult esteit de li grant parlance de lumbardie	desqes en	france e par burgoine e par peitou e par naverne e par
desqes, ADV, ADV, NOMcom, UNKNOWN, desque, ipo, 0 912 399	en nul lu trové ne veue de inde	desqes en	orient ou tant iert de affeitement " si parloient ces chivalers e
dekes, ADV, ADV, ADVgen, dusque, decès, ipo, 0 914 818	veneur vestu cote ot qe de sursegle esteit	dekes a	genoil lui ateigneit son serf ad tost acouté puz ad la teste
james, ADV, ADV, ADVgen, jamais, jamais, ipo, 0 915 111	qe qe aveyne bon ou mal n amera	james a	son dit ffors chivalers bons elit assez tost qu en toi avenra
memes, ADV, ADV, ADJind, mëisme, même, ipo, 0 915 858	le veit d amur suspris e de sei	memes ot	grant pour qe pur lui montast en errour kar mult l ot
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 916 081	prist de tel overe i avera parlé dunt	aukes einz	ne fu pensé e sur celui chaira la hounte hou la parole
onqes, ADV, ADV, ADVgen, onque, onques, ipo, 0 916 485	est agenulez conge demande si s en vait	onqes einz	ne l fet aveit onqes mes conge ne demaunda ele ne sait
deskes, ADV, ADV, ADVgen, UNKNOWN, desque, ipo, 0 916 528	chere ne l vis ele l ad mené	deskes a	l hus e des beaus oilz lui regarda e il s en
onqes, ADV, ADV, ADVgen, onque, onques, ipo, 0 916 981	escient nasqit unke de base gent ne fut	onqes engendré	se crei d autre homme qe de riche rei hey fole ceo
jeskes, ADV, ADV, PRE, UNKNOWN, jusque, ipo, 0 917 581	se plent e mue colur long li semble	jeskes al	jur mult parmeine dure vie pur quant oncore ne seit il mye
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 917 848	ey dieux come vit bien ma folie e	certes ele	ne menti mye eschar est grant de nous bricons ky querrom d
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 918 132	qe par parler ey fols volez vous departir	certes oil	n avrez leisir car si estes a tel las pris ke amer
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 918 155	estuit cest pais et demorrer enferm e sein	certes eins	m en irroy demain oyl si vous avez le quoer jeo ne
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 919 028	vous ad nuls hom de rens mafait nanil	certes e	donc pur quey voillez vous departir de mey n ad si haut
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 919 129	noun ferez ou jeo irroi ou vous remaindrez	certes od	vus n i puis remeindre " adonque i comencea a feindre et
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 919 324	'bien say qe vous m amez petit	certes en	faz mout durement mes il ne puit estre autrement ne puis si
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 919 634	en poun mes amena il tut son harneis	certes oil	vet s en son mestre oil ait s en quant ne voet
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 919 772	num dunc il est coment ad a nun	certes oal	mes ne l volt dire " mult out dunc einz el quer
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 919 951	descovre kar mult valt conseil a tel ovre	certes imeine	mal me esteit n ad suz cel si orible feit ke a
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 920 364	'quidez vus si ke il seit issi	certes il	n est pur el partie il est si beauz il est si
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 920 590	cum affaitez 'bel sire vus esmaiez kar	certes il	n est nul mester mes ore vus fetes chevaler kar jeo vus
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 920 776	cumforte ipomedon quanqes cil dit si semble bon	aukes a	cumforté se tient un autre aventure li vent a poi de terme
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 921 093	vint menconge dunc n oi einceis asez dol	certes ore	voldreie mun voil ke le quers me crevast el piz kar n
unkes, ADV, ADV, ADVgen, onque, onques, ipo, 0 921 454	menee cum il en funt par la cuntree	unkes el	mund pur nuli mort n ot tel dol ne tel desconfort unc
primes, ADV, ADV, ADVgen, prime, prime, ipo, 0 924 730	tens k adam fut furmez ne li munz	primes estorez	ne se sout pener nature k el furmast tel creature par estudie
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 925 553	ben il deit par vus estre esgardé e	aukes a	sa volente e se ele dit ben nus le fruns e se
desqes, ADV, ADV, PRE, UNKNOWN, desque, ipo, 0 925 706	mes c il volent un petitet suffrir sul	desqes al	matinet si lur dirrai tut mun purpens est vus avis ke co
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 925 993	ke vostre ami ffors del descoverir tut issi	certes imeine	co n est pruz idunc s en gabereint tuz quant si riche
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 926 171	mes qe hum me deust crever le quor	certes imeisne	ben vus di u il del tut le ferunt si u jo
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, ipo, 0 932 002	ne grant beaute ne grant richesce ne esgardent	gueres a	pruesce ne lur chaut li vilains dist veir u il se volent
primes, ADV, ADV, ADVgen, prime, prime, ipo, 0 932 691	amfion ad tant meintenu de la vile est	primes eiseu	e amfion od lui veneit od trestuz les forz qe il poeit
unkes, ADV, ADV, ADVgen, onque, onques, ipo, 0 932 904	si se entreferent es escuz ne quit ke	unkes en	la cuntree eust juste tant esgardee de dames ne de dameiseles de
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 937 385	grant ben te dunt diz me tu veir	certes oal	sez ke il est dame nenal ne ca dehors ne la dedeinz
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 938 052	ne deit pas chevaler es chambres dames esveiller	aukes ad	plus suef dedut les deit l um esveiller la nuit " e
primes, ADV, ADV, ADVgen, prime, prime, ipo, 0 938 784	aime de grant manere il est del tref	primes eissu	seit sur un destret bai tundu e bon e tendre e mut
aukes, ADV, ADV, DETind, alques, aucus, ipo, 0 938 898	mun dru " jasun l ad mut recumfortee	aukes enviz	l en ad menee plusurs des dames vunt od li jasun s
unkes, ADV, ADV, ADVgen, onque, onques, ipo, 0 939 723	plusurs i preca e meint bon destrer gaigna	unkes un	sul ke il pout atendre ne pout en sa sele remeindre la
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 941 489	ore vus vei aukes revenue bene medecine aieez	certes imeine	mut veir dites bel m est ke cil s en vait quites
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 942 088	la fiere murra grant pecche vus en avendra	certes amis	jo n en pus mes vois m en si vus tenez en
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 942 255	jur ben espleité de veneisun sunt mut chargé	aukes esteit	pres de la nuit muntent atant e s en vont tuit ore
unkes, ADV, ADV, ADVgen, onque, onques, ipo, 0 942 345	n oi meins bele ele n out dolur	unkes uncore	vers cele peine ke ele ad ore treis feiz s espasme en
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 942 536	cel marrement li tierz jur est uncore arere	certes en	aukune manere u lui u tel autre verrez dunt vus recumforterez vus
james, ADV, ADV, ADVgen, jamais, jamais, ipo, 0 943 781	l aveit dit pur el e ki verra	james un	tel ke si se sache ben celer el mund ne purreit l
unkes, ADV, ADV, ADVgen, onque, onques, ipo, 0 944 383	out la fiere cuveitee mes ele n out	unkes aquointee	ne des ces oilz ne l out veue si li esteit l
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 946 644	m est vis cist ne vus perdera mie	certes ismeine	co est veir mes cum purrai mun quer moveir de celui ke
lunges, ADV, ADV, ADVgen, lonc, longues, ipo, 0 947 346	grant dolur remeint mut dolerusement se pleint quant	lunges out	sun dol mené del frurce trait le branc lettré si ad turné
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 949 021	se deu plest a bref terme uncore mes	certes il	ne pot estre ore " atant si finat sa resun al bois
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 949 724	manger lessé de autre part la reine sist	aukes en	suzriant li dist 'dame reine il dit tut veir co fut
unkes, ADV, ADV, ADVgen, onque, onques, ipo, 0 949 998	vostre seignur doné eust le coup majur ke	unkes el	siecle fut duné kar de ire esteit trop enflambé li reis n
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 951 551	fiere ki la nut out fet male chiere	aukes esteit	al vis palie mes par sun sen s est resbaudie a kanke
james, ADV, ADV, NOMcom, jamais, jambe, ipo, 0 952 266	le vu se deu plest ben tenderai kar	james autre	ne prenderai se lui mesme aveir ne puis james autre prendre ne
james, ADV, ADV, NOMcom, jamais, jambe, ipo, 0 952 276	ne prenderai se lui mesme aveir ne puis	james autre	prendre ne ruis " s en l unt oi tuit cil k
james, ADV, ADV, NOMcom, jamais, jambe, ipo, 0 953 830	alez tant manescant hume ki tant paroles a	james a	bon chef ne vendra ke ke vus diez desoremes n en merrez
daries, ADV, ADV, NOMcom, derrier, darie, ipo, 0 954 978	ces rues e sunt les noveles venues ke	daries est	dehors la vile od chevalers plus de vint mile la vile est
pres, ADV, ADV, ADVgen, près, près, ipo, 0 955 095	sis vadlez pres de lui se tent de	pres agueite	le cheval ke il veit mut bon suz le vassal il en
daries, ADV, ADV, NOMcom, derrier, darie, ipo, 0 956 254	tost i enporte sis bon destrers choisi ad	daries en	la presse tantost cum pot ver lui s eslesse si l ad
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 956 854	asez en avendrez al saveir " li reis	aukes esmerveilla	cele feiz pluz ne demanda atant s en vont li chevaler trestuz
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, ipo, 0 958 012	risee cist musarz l ad ben escutee mes	gueres a	gref ne la prist ne li unkes semblant n en fist en
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 958 234	la reine un petitet rovi e dit '	certes unc	mes ne l vi " a ces moz s en rient trestut
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 958 639	aire e se il dunt descuverir se osast	aukes estutement	parlast e nepurquant ne se tent mie mut se fiat en sa
primes, ADV, ADV, ADVgen, prime, prime, ipo, 0 961 979	aveient demandee e lionins l out granté ki	primes aveir	la poust e cunquerre ke cil l oust creon devant e paveillun
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 962 539	cum il avint ismeine est veziee e sage	aukes estrive	a sun curage dit 'se cist fust le plus sage home
james, ADV, ADV, NOMcom, jamais, jambe, ipo, 0 962 645	n eust aukes de sens il ne eust	james a	mul tens ke unkes deus si bons chevalers ffole asez tost de
james, ADV, ADV, NOMcom, jamais, jambe, ipo, 0 963 643	aveir en ma vie autre ne querreie ne	james autre	amereie mes ke il seit fous e nunsavant jo requid de sens
sempres, ADV, ADV, ADVgen, sempre, sempres, ipo, 0 963 904	me pusse aerdre al col il me avera	sempres estranglee	e se demain i sui trovee huniz en ert tut mun lignage
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 964 313	e del parler trop desiruse sa main met	aukes a	pour par de desuz le cuvertur ipomedon la main senti cum desvez
pres, ADV, ADV, ADVgen, près, près, ipo, 0 964 807	se veet seer ipomedon redescendi li nams fut	pres e	si l servi seurement le pout dunc faire kar ismeine n en
unkes, ADV, ADV, ADVgen, onque, onques, ipo, 0 964 834	de bon quer apelé e ensemble resunt disné	unkes a	disner ne s asist ki a si bon gre li venist ore
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 966 662	fert le cheval si s est de eus	aukes esluinnez	en la forest se est enbuischez ismeine vait od male chere unc
unkes, ADV, ADV, ADVgen, onque, onques, ipo, 0 966 783	rei de sezille vi chevalers plus de mile	unkes un	sul ne repundi quant uns vasaus en piez sailli lunge barbe out
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, ipo, 0 966 910	l ot si est desvee 'ne fui	gueres aseueree	ore ma seur meins ke einz ne fis n i ad fors
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 970 443	medcines asez savera ke ceste plaie vus garra	certes amis	" fet leonins 'n at el mund mires ne devins ki
pres, ADV, ADV, ADVgen, près, près, ipo, 0 970 845	irrez la fiere l ot ore est desvee	pres a	pres est ore treis feiz pasmee ipomedon atant s en turne en
pres, ADV, ADV, ADVgen, près, près, ipo, 0 970 847	fiere l ot ore est desvee pres a	pres est	ore treis feiz pasmee ipomedon atant s en turne en la cite
unkes, ADV, ADV, ADVgen, onque, onques, ipo, 0 971 492	mes ne sai suz cel ki il fu	unkes a	lui mot ne parlai ne soi ki fu ne uncore ne sai
aukes, ADV, ADV, PROind, alques, auques, ipo, 0 971 831	ke la alez " ipomedon aukes se esmaie	aukes est	grevez de sa plaie ore quidout estre malbailli e ben entent estre
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 973 154	delitables nen oistes amis est dunc mort leonin	certes oal	mort est enfin ad le dunc mort capaneus nenal par fei "
certes, ADV, ADV, ADVgen, certes, certes, ipo, 0 973 173	par fei " fet perseus 'ki dunc	certes il	fut oscis einz k il venist en cest pais " la fiere
lunges, ADV, ADV, ADVgen, lonc, longues, ipo, 0 973 553	fust niez de homes morteus ki si erra	lunges od	mei ke unc ne me mostra sun segrei mut at atendu e
meimes, ADV, ADV, ADJqua, mëisme, maime, ren2, 0 975 267	decevoir li moine retendront son gage ou li	meimes en	ostage car felon sont a desmesure cui chaut tout est en avanture
jusques, ADV, ADV, PRE, jusque, jusque, ren2, 0 976 879	matinee si menoit un asne espanois et conpaignons	jusques a	yy au puis en vienent le troton trestuit li yy conpaignon l
certes, ADV, ADV, ADVgen, certes, certes, ren2, 0 982 662	a tenir que len les i feist venir	certes or	estes mout mauves quidez vos qu il fraignent la pais car retornez
onques, ADV, ADV, ADVgen, onque, onques, ren2, 0 983 396	qui fu de male vie n ou laisa	onques a	hair ainz se paine de lui trair en ce a mis toute
onques, ADV, ADV, ADVgen, onque, onques, ren2, 0 983 634	qu il a le braion veu ne ganchi	onques ainz	tressaut renart qui a veu le saut " tiebert " fait il
pres, ADV, ADV, ADVgen, près, près, ren2, 0 983 813	vilains venoit apres lieve la hache si va	pres a	poi renart n est estetiez mais li cous estoit arestez sor le
certes, ADV, ADV, ADVgen, certes, certes, roma, 0 990 676	formaie bruns li ors qui se rest clamés	certes a	tort en sui blamés onc ne perdi par moi sa pel ne
onques, ADV, ADV, ADVgen, onque, onques, roma, 0 991 346	" ce dist renart 'tu as failli	onques a	ta feme ne l fis ne a toi de rien ne mesfis
ases, ADV, ADV, ADVgen, assez, assez, roma, 0 991 879	molt i endurai grant mesese de boiure estoie	ases a	ese li blanc moine me traitrent fors mes tant mei batirent le
ases, ADV, ADV, ADVgen, assez, assez, roma, 0 993 220	meint a escarnis ne restoit mie piz garniz	ases auoit	de buens amis qui de lui se sont entremis escu roont a
certes, ADV, ADV, ADVgen, certes, certes, romb, 0 999 220	bruns li ors s est de moi clamez	certes a	tort en sui blasmez q ainz par moi ne perdi sa pel
onques, ADV, ADV, ADVgen, onque, onques, romb, 0 999 917	" et dist renart 'tu as failli	onques a	ta fame ne l fis ne uers toi de riens ne mespris
primes, ADV, ADV, ADVgen, prime, prime, romb, 1 002 391	" fait il 'or en parlez ysengrin	primes apelez	dou tot la querele a lui tient a moi neant n en
meismes, ADV, ADV, ADJind, mëismes, même, rombriv, 1 006 239	deceuoir li moine retenront son gaige et luj	meismes en	ostaige car felon sont a demesure cui caut tout est en auenture
asses, ADV, ADV, ADVgen, assez, assez, rombriv, 1 008 662	acorer quant l abes dist 'lassiez ester	asses a	sa pel depecie et soffert a mortel hassie ne fera mais a
meismes, ADV, ADV, ADJind, mëismes, même, rombriva, 1 009 557	deceuoir li moisne retendront mon gaige v lui	meismes en	ostaige car felon sont a demesure cui chaut tout est en auenture
onques, ADV, ADV, ADVgen, onque, onques, romc, 1 015 271	que por sachier ne por tirer ne pot	onques auant	aler il me fu maintenant renduz si conmandai qu il fust penduz
certes, ADV, ADV, ADVgen, certes, certes, romc, 1 015 761	brun li ors s est de moi clamez	certes a	tort en sui blasmez ainz ne perdi par moi chapel ne ne
nes, ADV, ADV, ADVneg.PROper, nëis, ne.il, romc, 1 017 996	estoit cortois et sages a nul d els	nes a	pardonnez ysengrin a les suens liurez por lui a fet brun l
certes, ADV, ADV, ADVgen, certes, certes, romd, 1 025 507	fromage brun li ours qui se rest clamez	certes a	tort en sui en sui blasmez onc ne perdi par moi sa
onques, ADV, ADV, ADVgen, onque, onques, romd, 1 026 176	" ce dist renart 'tu as failli	onques a	ta dame ne fis ne a toi de rien ne mespris "
auques, ADV, ADV, ADVgen, alques|auques, auques, romd, 1 026 712	molt i endurai grant mesaise de boiure estoie	auques aise	li blanc moine me traistrent hors mais tant me batirent le dos
iusques, ADV, ADV, PRE, jusque, jusque, romd, 1 030 688	cilz le prent aus dens la char trenche	iusques a	l os ses mains lace derrier son dos de l estraindre pas
estes, ADV, VER, VERcjg, ester|estre1, être, romd, 1 031 095	vers dieu meffait si comme il confessoit renart	estes atant	frere bernart qui de grant mont iert reperiez trouua grimbert qui fu
certes, ADV, ADV, ADVgen, certes, certes, rome, 1 035 137	fromage brun li ours qui ce rest clamez	certes a	tort en sui blamez onc ne perdi par moi sa pel ne
onques, ADV, ADV, ADVgen, onque, onques, rome, 1 035 797	" ce dit renart 'tu as failli	onques a	ta fame ne fiz ne a toi n ai ie rienz mespris
auques, ADV, ADV, ADVgen, alques|auques, auques, rome, 1 036 298	mont y endurai grant meseise de boiure estoie	auques a	aise li blanc moine me treirent fors mais tant me batirent le
arrieres, ADV, ADV, ADVgen, ariere, arrière, rome, 1 041 323	uendra querre couuert lez a bien de terrier	arrieres est	uenuz cochier ne sot nul mot de son agait ne de son
lues, ADV, ADV, ADVgen, luès, lue, romh, 1 044 387	ensi le voloit encombrer elle esbati ses eles	lues arriere	sali en son crues molt par faisoit grant deruerie quant vers li
onques, ADV, ADV, ADVgen, onque, onques, romh, 1 045 216	que por sachier ne por tirer ne pot	onques auant	aler il me fu maintenant rendus ie comandai qu il fust pendus
ilueques, ADV, ADV, ADVgen, iluec, illuec, romh, 1 045 263	forches menés ne fist il bien que forsenés	ilueques a	pele murtri onques nule ame ne l senti puis s en fui
certes, ADV, ADV, ADVgen, certes, certes, romh, 1 045 702	fromage bruns li ours si se rest clamés	certes a	tort s en est clamés ains ne perdi par moi sa pel
auques, ADV, ADV, ADVgen, alques|auques, auques, romh, 1 046 841	molt i endurai grant mesaise de boiure estoies	auques aise	li blanc moisne me traisent fors mais tant me batirent le cors
nes, ADV, ADV, ADVneg.PROper, nëis, ne.il, romh, 1 047 566	estoit cortois et sages a nul d ials	nes a	pardonés ysengrins a les siens liurés por lui a fait brun l
asses, ADV, ADV, ADVgen, assez, assez, romh, 1 047 950	a mains escarnis si ne fu mie desgarnis	asses auoit	des bons amis qui de lui se sont entremis escu bien fait
certes, ADV, ADV, ADVgen, certes, certes, romi, 1 053 028	bruns li ours s est de moy clamez	certes a	tort s en est clamés ains ne perdit par moy sa pel
ades, ADV, ADV, ADVgen, adès, adès, romi, 1 057 351	poust mettre en obliance et nuit et iour	ades y	pense vient au chapons l un en derouche l un en mengue
ases, ADV, ADV, ADVgen, assez, assez, romk, 1 059 365	je n ai mestier de faire luite quant	ases ot	ranprosnes traites et ases li ot loupes traites tornés s en est
certes, ADV, ADV, ADVgen, certes, certes, romk, 1 060 599	bruns li ors s est de moj clamés	certes a	tort en sui blamés c ainc par moj ne perdi sa piel
ases, ADV, ADV, ADVgen, assez, assez, romk, 1 063 086	refu mie desgarnis renars qui tant est escarnis	ases auoit	de bons amis qui de lui se sunt entremis escu reont a
primes, ADV, ADV, ADVgen, prime, prime, romk, 1 063 712	" fait il 'si en parlés ysengrin	primes apielés	del tot la querrele a lui tint a moi de rien n
ilues, ADV, ADV, ADVgen, UNKNOWN, illuec, roml, 1 068 749	la cuida estrangler mestier li orent ses eles	ilues et	elle sailli en son crues mult par faisoit grant desuerie quant il
certes, ADV, ADV, ADVgen, certes, certes, roml, 1 069 674	brun li hors s est de moi clamez	certes a	tort en sui blasmez que onc par moi ne perdi sa pel
onques, ADV, ADV, ADVgen, onque, onques, roml, 1 070 346	" ce dist renart 'tu as failli	onques a	ta fame n ou fis n a nus n a toi onques
onques, ADV, ADV, ADVgen, onque, onques, romm, 1 079 623	que por sachier ne por tirer ne uolt	onques auant	aler il me fu maintenant renduz si commandai qu il fust penduz
certes, ADV, ADV, ADVgen, certes, certes, romm, 1 080 114	bruns li ours s est de moi clamez	certes a	tort en sui blasmez q ainz ne perdi par moi sa pel
onques, ADV, ADV, ADVgen, onque, onques, romo, 1 087 608	que boz renart molt a an toi engien	onques encor	ne feis bien por ce que m as tant engignié et ysangrin
jusques, ADV, ADV, PRE, jusque, jusque, romo, 1 088 095	auoit soris et raz n en auoit tant	jusques arras	tybert cuida que voir deist de grant folie s entremist c au
onques, ADV, ADV, ADVgen, onque, onques, romo, 1 088 726	fust ostez li ont bien batuz les costez	onques ours	ne fu si tenuz a reculons s en est issuz arriere main
ores, ADV, ADV, ADVgen, or4, or, romo, 1 090 302	que nos avons ceanz retraiz ne me cort	ores amendé	si l auoit li rois commendé molt auras fet autres greuer ainz
jusques, ADV, ADV, PRE, jusque, jusque, romo, 1 094 835	le prant as denz la char li tranche	jusques a	l oz son bras li lace sor le dos de l estandre
arrieres, ADV, ADV, ADVgen, ariere, arrière, romo, 1 095 961	venra quarre courer les a bien dou terrier	arrieres est	venuz couchier ne set nul mot de atret dou larrecin que il
certes, ADV, ADV, ADVgen, certes, certes, trib, 1 096 745	et j en ai tot perdu son gre	certes et	il n en por qoi seroit tot suen li si home li
certes, ADV, ADV, ADVgen, certes, certes, trib, 1 097 142	irié pense il que n en ait pechie	certes oil	n i faudra mie por deu le fiz sainte marie dame ore
meismes, ADV, ADV, ADJind, mëismes, même, trib, 1 099 992	piece sont ensenble " nos li diromes nos	meismes alon	au ro et si li dimes ou il nous aint ou il
certes, ADV, ADV, ADVgen, certes, certes, trib, 1 100 230	d orguel sire or mandez le nain devin	certes il	set de maint latin si en soit ja li consel pris mandez
anevoies, ADV, ADV, ADVgen, enevois, ennevoie, trib, 1 100 349	cire aclox rois tristran gist devant ton lit	anevoies en	ceste nuit sai que voudra a lui parler por ceu que devra
pres, ADV, ADV, ADVgen, près, près, trib, 1 102 038	chapele por deu quar m i laisiez entrer	pres est	mes termes de finer preerai deu qu il merci ait de moi
certes, ADV, ADV, ADVgen, certes, certes, bern2, 1 102 749	li justise li pains del cuer awil.	certes et	pains qui molt bien lo confermet si cum vitalle ke molt est
certes, ADV, ADV, ADVgen, certes, certes, bern2, 1 102 797	dons li viande de l ainrme awil.	certes et	viande tres douce et k en lei at la savour de tote
