Référence	ContexteGauche	Pivot	ContexteDroit
desure, ADV, ADV, ADVgen, desor, dessure, reis, 0 414 735	malegranates si n i out dous cenz e	desure out	dous ordres envirun de uns enlacemenz de set pleiz fud li uns
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 414 854	out del travers amunt del l un ur	jesque a	l altre ur e trente alnes out al purceindre entur cinc alnes
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, reis, 0 414 952	altres vers le nord e les cues tutes	ensemble une	part turnerent e esturent si e cel vaissel quatre deiz d espeisse
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 416 113	enz le frad tes fiz ki tu engendreras	ore ad	sa parole cunfermee kar jo sui el lieu mun pere david e
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 417 154	barnages de israel des l entree de emath	jesque a	la riviere de egypte de primes set jurs pur le dediement e
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 417 342	pareiz tuz cuverz de cedre des le pavement	jesque al	sumet e une altre chambre u l um faiseit les jugemenz ert
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 417 422	soldéd furent dedenz e defors des le pavement	jesque amunt	de ces pareiz e dedenz partut jesque a cel aitre ki plus
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 417 430	jesque amunt de ces pareiz e dedenz partut	jesque a	cel aitre ki plus fud larges e plus amples que ne fust
meime, ADV, ADV, ADJqua, mëisme, meime, reis, 0 418 644	mairen de tyn a large plente de ophir	meime e	pierres preciuses de cel gentil mairen as pareiz del temple e a
deriere, ADV, ADV, ADVgen, derriere, derrière, reis, 0 418 846	des aval en amunt runz fud li siedz	deriere a	cumpas uverez e par cez degrez bien halt de terre levez dous
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 419 534	ydumee par set meis que il i fud	jesque il	out mort tuz les madles del pais lores s enfuid adad en
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 420 291	susac le rei de egypte e fud la	jesque a	la mort salomun li reis salomun regnad en jerusalem quarante anz sur
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 420 549	li distrent 'sire s il te plaist	ore oir	lur requeste e alches a lur volentet obeir a tuz jurs les
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 422 119	cors de l humme deu si l enportad	jesque en	bethel si l ensevelid en sun demeine sepulchre e mult le plainst
ore, ADV, NOM, ADVgen, ore1|ore2|ore3, or, reis, 0 422 676	mei as geté ariere dos pur co des	ore enveierai	mals e anguisses e travailz sur tei e sur ta maignee e
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 422 692	tei e sur ta maignee e tut destruirai	jesque al	chien e l enclos e le desclos e le tres petit e
ore, ADV, ADV, NOMcom, or4|or, heure, reis, 0 422 824	destruirad la maisnee jeroboam a tel jur cume	ore e	a tel cuntemple e nostre sires ferrad israel e croller le frad
aore, ADV, VER, NOMcom, aorer2|aorer, adore, reis, 0 423 507	sunt humiliez devant mei n es destruirai pas	aore alches	de aie lur frai kar par sesac lu rei de egypte del
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 428 021	lur usages de cultels e riflerent la charn	jesque il	furent sanglenz mais puis que midie fud passee e venud fud li
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 428 474	a sun seignur l anunciad respundi helye '	ore en	va e di al rei munte sur un curre e pren tun
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 428 538	la volentet nostre seignur curut devant lu rei	jesque il	vint en jezrael li reis cunctad tut a jezabel la reine que
uncore, ADV, ADV, ADVgen, encore, encore, reis, 0 429 108	guarderai a mun oes set milie humes ki	uncore unches	ne curberent le genuil devant baal e guarderai tutes les buches ki
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 429 151	saphat arant e altres od lui a bien	jesque a	duze jus de boes e helyes mist sun mantel sur helyseu e
encore, ADV, ADV, ADVgen, encore, encore, reis, 0 429 570	ne se deit pas si glorifier cil ki	encore est	armez cum quant apres sa victorie se est desarmez " li reis
ore, ADV, NOM, ADVgen, ore1|ore2|ore3, or, reis, 0 429 974	quant nus nus cumbatimes as munz mais des	ore a	la champainne nus cumbatrums e tost recreanz les rendrums pur co bel
ultre, ADV, ADV, PRE, outre, outre, reis, 0 430 234	citeid e entrad en une chambre ki fud	ultre une	altre chambre e la se tapid la parlerent si prive a lui
ore, ADV, NOM, ADVgen, ore1|ore2|ore3, or, reis, 0 430 422	tun jo s te rendrai e aies des	ore en	damasche recet e repair si cume mis peres out ja en samarie
meime, ADV, ADV, VERcjg, mëisme, memer, reis, 0 430 631	me manace " respundi li reis 'tu	meime as	dit le dreit jugement que estre en deit " a tant desliad
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 431 178	dist 'va encuntre le rei achab ki	ore en	vait pur saisir e retenir a sun oes la vigne naboth de
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 431 274	e tun lignage e quanque a tei apent	jesque al	chien e le halt e le bas par tute israel e tut
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 432 777	sa fermetet e l um cunduist-553 le cors	jesque en	samarie e la fud enseveliz e l um lavad sun curre a
encore, ADV, ADV, ADVgen, encore, encore, reis, 0 433 383	suffrid que l um sacrefiad as munz kar	encore aidunc	li poples i sacrefieit e encens i offreit li reis josapha se
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 434 399	remain ici kar nostre sires m ad enveiéd	jesque al	flum jurdan " respundi li altres 'si veirement cume deu vit
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, reis, 0 434 428	pas " d iluec s en turnerent e	ensemble andui	alerent e cinquante des fiz as prophetes les ourent sewid e ensus
encore, ADV, ADV, ADVgen, encore, encore, reis, 0 436 050	e cume tuit furent plain li vaissel '	encore en	aporte " fist la bone femme a sun fiz cil respundi que
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 436 343	cumandad que il l apelast e ele vint	jesque a	l us e li prophetes li dist 'en tens e a
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 437 509	'jo quidoue que il en eisist e	jesque a	mei venist e tuchast ma liepre de sa main e a sun
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 437 931	me enveie a tei si te mande que	ore endreit	vindrent a lui dui bacheler del munt de effraim e fiz sunt
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 438 063	naaman returnad de sun curre encuntre tei e	ore as	pris de lui argent e guarnemenz pur achater olivers e vignes e
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 439 223	que il me face " respundi helyseu '	ore oi	la parole nostre seignur l um vendrat a cest ure demain le
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 439 344	cited entrums n i guarrums alum pur ceo	jesque a	l ost des syriens si merci nus funt viverum si nun ja
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 439 769	s en turnerent e vindrent apres les syriens	jesque al	flum estevus tut li chemins cuverz de dras e de vaissele e
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 440 142	le ure que ele s en fud partie	jesque al	cel jur helyseu vint en damasche e benadab li reis de syrie
nuitantre, ADV, ADV, ADVgen, nuitantre, nuitantre, reis, 0 440 558	od toute se chevalerie k il ot et	nuitantre asailli	caux ki voisin li estoient de edom et les desconfi et a
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 442 867	e il si fist e hieu le levad	jesque en	sun curre u il seeit si li dist 'vien od mei
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, reis, 0 442 898	ai fait pur deu " puis en alerent	ensemble en	samarie e hieu ocist tuz cez ki remés i furent del lignage
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 443 295	me plout encuntre le lignage achab tes fiz	jesque a	la quarte generatiun tendrunt le regne de israel " hieu apres ne
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 443 745	il esturent tut armé a destre del temple	jesque a	la senestre de l altel e la u li reis fud joiada
meime, ADV, ADV, VERcjg, mëisme, memer, reis, 0 443 992	evesches asist ses guardes el temple e il	meime e	le cunestable de l ost e cereti e pheleti e li poples
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 444 023	vindrent le chemin de la porte as escuiers	jesque al	palais si asistrent le rei al sied real e tuit li poples
mie, ADV, ADV, ADVneg, mie, mie, reis, 0 444 976	l ensevelirent en la cite david mais non	mie en	sepulture roial ses filx amasie regna por lui au vint e troisisme
meisme, ADV, ADV, ADJind, mëisme, même, reis, 0 446 218	li prophetes heliseus moru et on l enseveli	meisme en	cel an vindrent larron en la terre d israel une gent durent
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 447 122	la venjance nostre seignur mesels fud puis tuzjurs	jesque a	sa mort e mest en unes chambres severalment des genz e joatha
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 447 248	il out dite a hieu que ses fiz	jesque a	la quarte generatiun tendreient le sied real de israel e tut issi
encore, ADV, ADV, ADVgen, encore, encore, reis, 0 447 735	munz u l um soleit a deable sacrefier	encore en	sun tens fist li poples ses sacrefises e ses oblatiuns as munz
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 448 172	avez ocis cruelment sique vostre crueltet est muntee	jesque al	ciel e sur tut co de ces de juda e jerusalem volez
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 448 538	e remuad d iloc ces ki i mestrent	jesque a	cyrenen e ocist rasin e li reis achaz le vint veer en
desure, ADV, ADV, ADVgen, desor, dessure, reis, 0 448 728	riches bases e les riches vaissels ki furent	desure asis	e le merveillus vaissel ki fud apeléd mer d araim fist avaler
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 448 766	aseer al pavement de terre e fist remuer	jesque al	temple un almarie ki esteit el porche del temple u l um
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 449 637	moyses fist faire pur co que la gent	jesque a	cel tens li ourent portéd reverence plus que faire ne dussent e
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 449 753	des assyriens mais les philistiens guerriout e descunfist	jesque a	gaze e tutes les marches al quart an le rei ezechie ki
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 450 690	si li distrent de part lu rei '	ore est	venuz li jurs que nus sumes en anguisse e que nostre sires
meime, ADV, ADV, ADJqua, mëisme, meime, reis, 0 451 561	entrerad kar jo ceste cited guarantirai pur mei	meime e	pur david mun serf " li angeles nostre seignur vint a une
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 451 669	lui a cel cuntemple amaladid li reis ezechie	jesque a	la mort e li prophetes ysaie vint a lui si li dist
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 452 182	lur ai mustré " respundi li prophetes '	ore orras	la parole nostre seignur uns jurs vendrad que l um prendrad quanque
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 452 210	tes ancestres unt cunquis e mis en tresor	jesque a	cest jur e tut iert en babilonie portéd sique riens n en
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 452 604	ure que lur ancestres eissirent hors de egypte	jesque a	cest jur " estre tuz cez mals fist li reis manasses ocire
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 453 652	arbres ki furent plantédz el temple nostre seignur	jesque al	val de cedron e ardre en puldre e esparpeillier sur la sepulture
sicume, ADV, ADV, CONsub, UNKNOWN, sicomme, reis, 0 454 252	tens des reis de israel ne de juda	sicume el	dis e uitme an lu rei josie ki lores en jerusalem regnad
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 454 873	tute la terre des la riviere de egypte	jesque al	flum de eufraten dis e uit anz out joachin quant il cumenchad
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 455 183	i levad mais cil dedenz tindrent la cited	jesque a	l unzime an lu rei sedechie le nofme jur del meis lores
ore, ADV, ADV, ADVgen, or4|or, or, livre, 0 459 204	prendre et lor dit " n i peis	ore entendre	au machie voiz ma robe vendre " quant il revient si le
ensenble, ADV, ADV, ADVgen, ensemble, ensemble, livre, 0 459 684	ont gent travailliez " cil dui glaive corent	ensenble a	justisier qui tost et enble li un de de les desasenble l
ensenble, ADV, ADV, ADVgen, ensemble, ensemble, livre, 0 460 251	la li enble et il li tost trestot	ensenble apres	li tout l arme et le cors quant li cors muert et
encore, ADV, ADV, ADVgen, encore, encore, livre, 0 461 167	illoc ause et por ce maint prodome russe	encore est	peis qu il s en acuse " ne li ai pas fet
meime, ADV, ADV, VERcjg, mëisme, memer, livre, 0 462 089	tal i a ce dit ovide qui sei	meime ocit	a ride quant son effant ocire quide et fet issi doble omicide
iuque, ADV, ADV, CONsub, UNKNOWN, jusque, yva, 0 465 170	ceual que li bons uauasors tenoit et puis	iuque a	moi uenoit vne pucele biele et gente en li esgarder mis m
gaire, ADV, ADV, ADVgen, gaire|gaires, naguère, yva, 0 465 471	m en alai luesque je poi mon oste	gaire eslogié	n oi que je trouuai en zz essart ors sauuages lions lupars
ariere, ADV, ADV, ADVgen, ariere, arrière, yva, 0 467 088	ceual prist et moi laissa si se mist	ariere a	la uoie et ie qui faire ne sauoie si remes iriés et
deseure, ADV, ADV, NOMcom, desor, dessure, yva, 0 468 755	ostees et les escus deshaciés tos et par	deseure et	par desous si que les pieces en dependent n il ne se
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, yva, 0 469 275	sont entré trestot sans mal n i pooient	ensamble entre	ne dui homme entrecontrer car tot autresi estoit faite comme arbaleste qui
deriere, ADV, ADV, ADVgen, derriere, derrière, yva, 0 469 464	ciet aual s entent a itant le ceual	deriere et	trenca tres parmi mais ne l touca la diu merchi mon signor
ore, ADV, ADV, ADVgen, or4|or, or, yva, 0 469 724	dex si grans que il n i poent	ore entendre	s il uos uelent ocire v pendre a ce ne puent il
mie, ADV, ADV, ADVneg, mie, mie, yvf, 0 472 420	de l orage dont io ne me tinc	mie a	sage que maintenant se io poisse mout uolenters m en repentisse quant
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, yvf, 0 475 274	et sans grant mal n i poeent pas	ensamble entrer	ne dui home car tout ansement estoit faite com arbaleste qui agaite
deriere, ADV, ADV, ADVgen, derriere, derrière, yvf, 0 475 455	aual s ataint la sele et le ceual	deriere et	trence tot parmi mais n atoca la deu merchi mon signor yuain
mie, ADV, ADV, ADVneg, mie, mie, yvg, 0 478 373	de l orage dont ie ne me tieig	mie a	sage que meintenant se ie poisse mout uolentiers me repentisse quant ie
arriere, ADV, ADV, ADVgen, ariere, arrière, yvg, 0 479 017	cheual prist et moi lessa si se mist	arriere a	la uoie et ie que mon roi ne sauoie remes coroceus et
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, yvg, 0 481 248	encombrer et sanz grant mal n i poissent	ensemble entrer	ne dui home entrencontrer car elle estoit autresi fete come arbaleste qui
derriere, ADV, ADV, ADVgen, derrier|derriere, derrière, yvg, 0 481 397	aual s ateint la sele et le cheual	derriere et	trenche tot parmi mes ne l toucha la deu merci mon seignor
ore, ADV, ADV, ADVgen, or4|or, or, yvg, 0 481 653	deus si granz qu il n i poent	ore entendre	s il uuelent ocirre ou uos pendre a ce ne puent il
mie, ADV, ADV, ADVneg, mie, mie, yvh, 0 482 383	fet il " de la tancon ne sui	mie en	grant sospecon petit m an est et molt po pris se kex
mie, ADV, ADV, ADVneg, mie, mie, yvh, 0 482 694	l oie desque li cuers n i entant	mie as	oroilles vient la parole ausi come li vanz qui vole mes n
mie, ADV, ADV, ADVneg, mie, mie, yvh, 0 484 374	de l orage don je ne me ting	mie a	sage que volentiers m an repantisse tot maintenant se je poisse quant
arriere, ADV, ADV, ADVgen, ariere, arrière, yvh, 0 485 038	cheval prist et moi leissa si se mist	arriere a	la voie et je qui mon roi ne savoie remes angoisseus et
ansanble, ADV, ADV, ADVgen, ensemble, ensemble, yvh, 0 487 272	anconbrier et sanz grant mal n i pooient	ansanble antrer	n anmi la porte entr ancontrer car ele estoit autresi faite con
derriere, ADV, ADV, ADVgen, derrier|derriere, derrière, yvh, 0 487 471	chiet aval sanz enconbrier et sanz grant mal	derriere et	tranche tot parmi mes ne tocha la deu merci mon seignor yvein
mie, ADV, ADV, ADVneg, mie, mie, yvp, 0 488 751	l oie puisque li cuers n i entent	mie as	oreilles uient le parole aussi comme li uens qui uole mais n
encore, ADV, ADV, ADVgen, encore, encore, yvp, 0 490 318	plus fin or qui fust a uendre onques	encore en	nule foire de la fontaine poés croire qu ele bouloit c une
mie, ADV, ADV, ADVneg, mie, mie, yvp, 0 490 396	de l orage dont ie ne me tieng	mie a	sage que maintenant m en repentisse mout uolentiers se ie poisse que
ariere, ADV, ADV, ADVgen, ariere, arrière, yvp, 0 491 063	cheual prinst et moy laissa si se mist	ariere a	la uoie et ie qui mon roy n i sauoie remes angousseus
dusque, ADV, ADV, PRE, dusque, dusque, yvp, 0 492 569	oeure si laide et si uilaine puis erra	dusque a	la fontaine si uit quanques il uaut ueoir sans arrester et sans
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, yvp, 0 493 256	encombrier et sans grant mal n i porroient	ensamble entrer	ne doi homme entrencontrer qu ele estoit autresi estroite c une arbalaistre
derriere, ADV, ADV, ADVgen, derrier|derriere, derrière, yvp, 0 493 449	contreual s astaint le sele et le cheual	derriere et	trenche tout parmi mais ne toucha la dieu merchi mon seigneur yuain
ore, ADV, ADV, ADVgen, or4|or, or, yvp, 0 493 703	duelz si grans que il n i puent	ore entendre	s il uous ueulent ochirre ou pendre a che ne pueent il
encore, ADV, ADV, ADVgen, encore, encore, yvs, 0 496 262	fin or c on truist a vendre onques	encore en	nulle foire de la fontainne poés croire k elle bouloit comme yaue
mie, ADV, ADV, ADVneg, mie, mie, yvs, 0 496 340	de l orage dont ie ne me ting	mie a	sage que maintenant se iou peusse mout volentiers m en repentisse quant
ariere, ADV, ADV, ADVgen, ariere, arrière, yvs, 0 496 997	cheual prinst et moi laissa si se mist	ariere a	la voie et iou que faire ne sauoie si remes dolans et
mie, ADV, ADV, ADVneg, mie, mie, yvs, 0 498 334	fu a sa volente k il ne poroit	mie esgarder	kike le doie comperer ne finera tantke il voie le pin ki
deseure, ADV, ADV, NOMcom, desor, dessure, yvs, 0 498 675	coppees et les escus detrencent tous et par	deseure et	par desous si ke les pieces en defendent n il ne s
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, yvs, 0 499 184	encombrier ne sans grant mal n i pooient	ensamble entrer	ne doi homme car elle estoit tout aussi faite com l arbalestre
derriere, ADV, ADV, ADVgen, derrier|derriere, derrière, yvs, 0 499 384	aval s ataint la siele et le cheual	derriere et	trenche tout parmi mais ne touche la dieu merchi mon seignour yuain
encore, ADV, ADV, ADVgen, encore, encore, yvs, 0 499 637	does si grans qu il n i pueent	encore entendre	s il vous voelent ardoir u pendre a chou ne pueent il
mie, ADV, ADV, ADVneg, mie, mie, yvv, 0 502 076	veoir me plot dont ge ne me tieg	mie a	sage de la tempeste et de l orage que volentiers m en
dusque, ADV, ADV, CONsub, dusque, dusque, yvv, 0 503 865	meserrer cuique il en doie peser ne finera	dusque il	voie le pin qui la fontaine ombroie et le perron et la
deseure, ADV, ADV, NOMcom, desor, dessure, yvv, 0 504 146	assaut tost orent lor escuz derous et par	deseure et	par desous si que les pieces en dependent a euls maumetre mout
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, yvv, 0 504 667	sanz encombrier et sanz grant mal ne peussent	ensamble entrer	n enmi la porte entracontrer qu el estoit tot autresi fete com
derriere, ADV, ADV, ADVgen, derrier|derriere, derrière, yvv, 0 504 862	contreual s ataint la sele et le cheual	derriere et	cope tot parmi mes ne l toucha la deu merci mon segnor
mie, ADV, ADV, ADVneg, mie, mie, chret1, 0 508 166	l orage, dont io ne me tinc	mie a	sage ; que maintenant se io poisse mout uolenters m en repentisse
ensamble, ADV, ADV, ADVgen, ensemble, ensemble, chret1, 0 511 418	et sans grant mal n i poeent pas	ensamble entrer	ne dui home ; car tout ansement estoit faite com arbaleste qui
mie, ADV, ADV, ADVneg, mie, mie, chret1, 0 513 553	le dont. mout uolentiers : n a	mie encor	yy ans enters que tot cest harnois me dona li rois artus
mie, ADV, ADV, ADVneg, mie, mie, chret1, 0 513 892	li rois soiorne a cardoel. n a	mie encor	passé qart ior que il i estoit a soior, car iou
mie, ADV, ADV, ADVneg, mie, mie, chret1, 0 522 363	ou morte. et por ce ne poroit	mie estre	, tantque io seusse son estre, que io feisse lonc soior
mie, ADV, ADV, ADVneg, mie, mie, chret1, 0 522 854	vne altre cose uos apraing que ne tenés	mie a	desdaing, car ne fait mie a desdagnier : volenters alés al
mie, ADV, ADV, ADVneg, mie, mie, chret1, 0 522 861	tenés mie a desdaing, car ne fait	mie a	desdagnier : volenters alés al moster proier celui qui tot a fait
mie, ADV, ADV, ADVneg, mie, mie, chret1, 0 524 050	" sire, uos ostex, ne sera	mie auquenuit	tex com a prodome conuenroit. mais se uos contoie orandroit tote
mie, ADV, ADV, ADVneg, mie, mie, chret2, 0 525 815	fet il " de la tancon ne sui	mie en	grant sospecon petit m an est et molt po pris se kex
mie, ADV, ADV, ADVneg, mie, mie, chret2, 0 526 126	l oie desque li cuers n i entant	mie as	oroilles vient la parole ausi come li vanz qui vole mes n
mie, ADV, ADV, ADVneg, mie, mie, chret2, 0 527 806	de l orage don je ne me ting	mie a	sage que volentiers m an repantisse tot maintenant se je poisse quant
arriere, ADV, ADV, ADVgen, ariere, arrière, chret2, 0 528 470	cheval prist et moi leissa si se mist	arriere a	la voie et je qui mon roi ne savoie remes angoisseus et
ansanble, ADV, ADV, ADVgen, ensemble, ensemble, chret2, 0 530 704	anconbrier et sanz grant mal n i pooient	ansanble antrer	n anmi la porte entr ancontrer car ele estoit autresi faite con
derriere, ADV, ADV, ADVgen, derrier|derriere, derrière, chret2, 0 530 903	chiet aval sanz enconbrier et sanz grant mal	derriere et	tranche tot parmi mes ne tocha la deu merci mon seignor yvein
arriere, ADV, ADV, ADVgen, ariere, arrière, chret2, 0 531 818	il avoit aloit anviron lui lancant une ore	arriere et	altre avant une ore an bas et altre an haut tantqu il
mie, ADV, ADV, ADVneg, mie, mie, chret2, 0 533 023	qui dites le donc mout volantiers n a	mie ancor	yy jors antiers que tot cest hernois me dona li rois artus
meisme, ADV, ADV, ADJind, mëisme, même, chret2, 0 534 807	bestes i mist et mostiers qu est ice	meisme une	meison bele et saintisme plain de cors sainz et de tresors s
arriere, ADV, ADV, ADVgen, ariere, arrière, chret2, 0 535 082	vit cheue sa mere au chief del pont	arriere et	jut pasmee an tel meniere com s ele fust cheue morte et
ansanble, ADV, ADV, ADVgen, ensemble, ensemble, chret2, 0 538 341	com moi sanble qu eles se tienent si	ansanble or	ne vos chalt de nule rien que j es departirai mout bien
mie, ADV, ADV, ADVneg, mie, mie, chret2, 0 541 566	autre chose vos apraing et ne l tenez	mie a	desdaing qui ne fet mie a desdaignier volantiers alez au mostier proier
mie, ADV, ADV, ADVneg, mie, mie, chret2, 0 541 572	l tenez mie a desdaing qui ne fet	mie a	desdaignier volantiers alez au mostier proier celui qui tot a fait que
mie, ADV, ADV, ADVneg, mie, mie, chret2, 0 541 923	i hurta mie soef ne n i apela	mie an	bas tant i feri qu eneslepas vint as fenestres de la sale
ore, ADV, ADV, ADVgen, or4|or, or, fablesA, 0 543 893	il 'purchacer ma uiande sur cest femer	ore ai	ici gemme trouee ja n iert pur mei honuree si un riche
ore, ADV, ADV, ADVgen, or4|or, or, fablesA, 0 544 130	pere a ceste surse v od lui ere	ore ad	sis meis si cum ieo crei que retez uus ceo " fet
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, fablesA, 0 544 508	parole que la crei si fist ke fole	ensemble od	li s en est alee le prez fu plein de rusee la
ore, ADV, ADV, ADVgen, or4|or, or, fablesA, 0 546 054	bien mes de tun mal ne deistes rien	ore as	tu pour de la gent de chaz de oiseus tut ensement e
mie, ADV, ADV, ADVneg, mie, mie, fablesA, 0 546 157	rendist sun enfant mes il ne l uolt	mie escuter	si l en cuuient a returner vn tisun prist de feu ardant
desure, ADV, ADV, PRE, desor, dessure, fablesA, 0 546 762	si ad ueu furmages que dedenz esteient e	desure une	cleie giseient vn en ad pris od tut s en ua vn
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, fablesA, 0 548 086	se remut ses cumpaines ad rapelees si sunt	ensemble al	trunc alees primes le saluent cume rei e chescune li pramet fei
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, fablesA, 0 548 458	il espia dedenz la faude a un uilein	ensemble od	lui porta un pein al chien uoleit le pain bailler que la
mie, ADV, ADV, ADVneg, mie, mie, fablesA, 0 550 819	ulant le singe fu mut ueiziez ne uoleit	mie estre	iugez ele ne saueit itant li dist ne sot li lus qu
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, fablesA, 0 551 393	ad bien nurri al bois l en meine	ensemble od	li quant ele ert creue e grant puis l apela si li
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, fablesA, 0 551 690	fist leuer a rei puis si s retient	ensemble od	sei des plusurs fist ses cheualers e des asquanz ses cunseillers e
mie, ADV, ADV, ADVneg, mie, mie, fablesA, 0 551 954	oez l essample de cest cunte ne peot	mie od	le tricheur li leaus hum auer honur en curt v lem uoille
ore, ADV, ADV, ADVgen, or4|or, or, fablesA, 0 552 036	est faile que nuls ne te cuntreuaile vien	ore od	mei en sum cel munt v les bestes ensemble sunt e ieo
ore, ADV, ADV, ADVgen, or4|or, or, fablesA, 0 552 390	a rei " dist li uileins 'ua	ore od	mei " a un mur sunt amdui uenu ileoc ad li leuns
ore, ADV, ADV, ADVgen, or4|or, or, fablesA, 0 552 480	mes li leuns ne l seit pas fere	ore en	irums ens " emble ca li uileins ueit si l l en
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, fablesA, 0 552 780	que si suef dedenz sun peil l aueit	ensemble od	li portee james par sei ne fust alee pur sun trauail la
ore, ADV, ADV, ADVgen, or4|or, or, fablesA, 0 552 937	ici arester " dist la furmie 'chant	ore a	mei par cele fei que ieo te dei meuz fust que tu
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, fablesA, 0 554 737	unt encuntré qui le destre oil aueit perdu	ensemble od	eus l unt retenu si li demandent sun auis que del cheual
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, fablesA, 0 555 332	entendre del queil il puisse mance prendre quant	ensemble en	eurent parlé communement li unt loé qu il prenge de la neire
ore, ADV, ADV, ADVgen, or4|or, or, fablesA, 0 555 537	char ne mengereie de sun coste me referee	ore ai	" fet il 'dit grant folie jeo l uei tut sul
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, fablesA, 0 555 571	uendra d aucune part que l en merra	ensemble od	sei si ne l larra nient pur mei jeo l puis bien
mie, ADV, ADV, ADVneg, mie, mie, fablesA, 0 555 817	tel chose peot humme joir que ne peot	mie a	tuz pleisir par descouerance uient grant mals n est pas li secles
mie, ADV, ADV, ADVneg, mie, mie, fablesA, 0 556 165	la gate qu il garda ne se pot	mie astenir	qu il ne la uoille descovrir pur ueer iceo ke desuz fu
ore, ADV, ADV, ADVgen, or4|or, or, fablesA, 0 557 501	te sai bien dire pur quei jeo fu	ore ainz	a un cunte v grant people ot asemblé vn brief i uient
ore, ADV, ADV, ADVgen, or4|or, or, fablesA, 0 558 030	meuz de tei quant tu demeines tel buffei	ore asemble	ta cumpainie e ceus que te serunt en aie e ieo asemblerai
mie, ADV, ADV, ADVneg, mie, mie, fablesA, 0 558 568	retenir ceo qu il coueitent n unt il	mie e	le lur perdent par folie un liun fu mut desheitez de mal
ore, ADV, ADV, ADVgen, or4|or, or, fablesA, 0 559 399	le mal mun seignur eusse fet tel deshonur	ore en	irum deuant le rei venez si seez ensemble od mei jeo me
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, fablesA, 0 559 408	en irum deuant le rei venez si seez	ensemble od	mei jeo me derainerai bien que ne me mescrerra de rien "
