Référence	ContexteGauche	Pivot	ContexteDroit
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, rou2, 0 290 325	a pariz s en alerent li normant tuit	ensemble toute	la gent de france de poour de rou tremble ne saivent ou
arriere, ADV, ADV, ADVgen, ariere, arrière, rou2, 0 290 583	en chai et morut et rou se traist	arriere quant	il s en aperchut quant il n i pout entrer retorner li
arriere, ADV, ADV, ADVgen, ariere, arrière, rou2, 0 290 601	pout entrer retorner li estut rou se traist	arriere quant	plus n i esploita ne sai si trieues quistrent ne s il
mie, ADV, ADV, ADVneg, mie, mie, rou2, 0 290 862	du regne la moitie rou ne l vout	mie prendre	ainz li a tout lessié " ja n en avrai " dist
mie, ADV, ADV, ADVneg, mie, mie, rou2, 0 291 035	ce dist rou " ceu ne vous demant	mie vostre	regne gardez et vostre seignourie et vos hommes ausi et vostre baronnie
outre, ADV, ADV, PRE, outre1|outre, outre, rou2, 0 291 096	sez chasteaux renduz que il avoit par guerre	outre son	gre perduz et ceuls qu il guerreoit avoit touz confonduz grant poour
mie, ADV, ADV, ADVneg, mie, mie, rou2, 0 291 829	vont suiant quant rou lez aperchoit ne va	mie fuiant	rou regarde detries lui si vit la poudre lever tant estoit grant
ariere, ADV, ADV, ADVgen, ariere, arrière, rou3a, 0 292 323	n i aveit esté quant el mustier oi	ariere moveir	le cors cruistre la biere turna sei pur le cors veeir "
ariere, ADV, ADV, ADVgen, ariere, arrière, rou3a, 0 293 291	e se li moines se retrait e turne	ariere sa	pais ait " le jugement que richard fist ne cil ne cist
ariere, ADV, ADV, ADVgen, ariere, arrière, rou3a, 0 293 345	e sur la planche en pais s estut	ariere mist	plus tost sun pie ke hoem ki a serpent marchié delivrement fu
canariere, ADV, ADV, NOMcom, UNKNOWN, chanarière, rou3a, 0 294 323	mun lit si me gerrai a mun delit	canariere fu	le lit vostre mais ore est il e mien e vostre unkes
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, rou3a, 0 295 622	serement nos aveirs e nus defendum e tuit	ensemble nus	tenum e s il nus vuelent guerrier bien avum cuntre un chevalier
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, rou3a, 0 295 664	ne se porrunt defendre s il se vuelent	ensemble prendre	as macues e as granz peus as saietes e as tineus as
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, rou3a, 0 295 756	cel cunseil graanté e sunt entreserementé ke tuit	ensemble se	tendrunt e ensemble se defendrunt eslit unt ne sai quels ne quanz
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, rou3a, 0 295 760	sunt entreserementé ke tuit ensemble se tendrunt e	ensemble se	defendrunt eslit unt ne sai quels ne quanz des plus quintes des
mie, ADV, ADV, ADVneg, mie, mie, rou3b, 0 297 242	eis vus costentins atant qui n es vunt	mie manecant	fierement les unt envaiz dunc oissez e colps e criz li un
veire, ADV, ADJ, ADJqua, vair1|voir, vair, rou3b, 0 297 600	unkes ne fu si effree bataille i out	veire mult	dure sur nus vint la mesaventure quels genz i out bons chevaliers
mie, ADV, ADV, ADVneg, mie, mie, rou3b, 0 298 235	voldrent sojurner swein ala par engleterre ne fu	mie grieve	a conquerre n i out ki li cuntredeist ne ki a lui
mie, ADV, ADV, ADVneg, mie, mie, rou3b, 0 298 874	kar bien i esteit alosee n i out	mie lunges	fermailles sempres furent les espusailles richard enveia par sa terre chevals e
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, rou3b, 0 298 989	orent alein le ainzne johan clamerent le puisne	ensemble vesquirent	maint jur a grant joie e a grant honur richard out une
encore, ADV, ADV, ADVgen, encore, encore, rou3b, 0 299 009	out une altre soror ki n aveit pais	encore seignur	mahalt out nun gentil pucele en plusurs terres n out tant bele
ultre, ADV, ADV, ADVgen, outre, outre, rou3b, 0 299 666	turnerent granz colps e granz buz lur dunerent	ultre s	en quiderent passer e les altres conreiz ultrer mais normant a estal
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, rou3b, 0 299 735	ferir les ad somuns cil chevalchent communement tuit	ensemble serreement	a traverse franceis surpristrent jus a la terre maint en mistrent cent
ariere, ADV, ADV, ADVgen, ariere, arrière, rou3b, 0 300 191	il l a fait tut recreant ne pout	ariere ne	avant a un tertre juste un val creva le quer de sun
mie, ADV, ADV, ADVneg, mie, mie, rou3b, 0 300 352	mustre e as deiz ceo que n est	mie veirs	ceo crei pur cels enveier luing de sei sa voiz e sa
ultre, ADV, ADV, PRE, outre, outre, rou3b, 0 300 590	e pur cels de chartres laidir fist de	ultre mer	dous reis venir de norwegue le rei colan e de suave le
mie, ADV, ADV, ADVneg, mie, mie, rou3b, 0 300 621	de engleterre uncore esteient tuit paien n esteient	mie cristien	par els e par lur adjutorie out des engleis kenut victorie or
encore, ADV, ADV, ADVgen, encore, encore, rou3b, 0 301 025	venir les lait altresi ferunt ceo crient ou	encore noauz	se devient li reis vit le mal ki vendreit e que la
mie, ADV, ADV, ADVneg, mie, mie, rou3b, 0 301 445	sert a baieus iert a sujur ne sai	mie dire	a quel jur li ducs fu al disner asis asez i out
mie, ADV, ADV, ADVneg, mie, mie, maur, 0 303 800	aveient sojorné quar auques esteient lassé n aveient	mie grant	corage de faire el pais lonc estage mais mout lor iert e
mie, ADV, ADV, ADVneg, mie, mie, maur, 0 304 345	grant joie fust receuz il n en fust	mie congeez	anceis i fust mout honorez a maint sera encor retraite ceste honte
ariere, ADV, ADV, ADVgen, ariere, arrière, maur, 0 305 177	cui le uousist faire les eves faiseit corre	ariere scientose	iert de grant maniere sot que li reis la demandot si s
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, maur, 0 306 080	si tost come senpres morra quar fue gete	ensemble uenin	qui tost li a doné la fin granz est e fiers e
mie, ADV, ADV, ADVneg, mie, mie, maur, 0 306 131	toison por rien que seit ne l quider	mie guar	come as empris grant folie ainz te di bien se tu i
mie, ADV, ADV, ADVneg, mie, mie, maur, 0 306 167	fait il 'ne m esmaiez ne sui	mie por	co venuz que m en torge come esperduz mieuz uoil morir que
ariere, ADV, ADV, ADVgen, ariere, arrière, maur, 0 306 976	est ja la mienuiz " clot la fenestre	ariere torne	iriee en est mout pensive e morne enmi la chambre s aresta
mie, ADV, ADV, ADVneg, mie, mie, maur, 0 307 169	pucele 'jo l otrei " ne firent	mie lonc	conrei en un chier lit d or e d argent qu onques
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, maur, 0 307 479	deit pas estre de pis " la uielle	ensemble les	laissa en autre chambre s en entra jason a parlé toz premiers
mie, ADV, ADV, ADVneg, mie, mie, maur, 0 307 637	image as dex des ciels jo ne vueil	mie faire	a jues de mei e de vos l assemblee par co uoil
mie, ADV, ADV, ADVneg, mie, mie, troifr, 0 308 387	xxx et mesceres et ascamus cist n erent	mie chastelant	ne vavassor de basse main ainz erent rei riche et puissanz forz
outre, ADV, ADJ, PRE, autre, outre, troifr, 0 308 508	et de grant regne de botine terre sauvage	outre marine	vint boetes et epistroz et chevalers set cenz et proz frere esteient
jusque, ADV, ADV, PRE, jusque, jusque, troifr, 0 308 565	cist grant essoine que la vile guerpissent mais	jusque da	guerre seit pais de pafaglone une contree qui asez est poi renomee
mie, ADV, ADV, ADVneg, mie, mie, troifr, 0 308 660	et vertuos fel hardi et corajos ne sai	mie coment	il soct le siege qui a troie aloct venir i vout tot
mie, ADV, ADV, ADVneg, mie, mie, troifr, 0 308 840	par eus troie estre guerpie n i revint	mie de	trop pres d ethiope le rei perses ne mennon fiz de sa
utre, ADV, ADV, PRE, outre1, outre, troifr, 0 310 414	estoveir di mile chevalers armez qui ja sunt	utre les	fossez c uimais par force i seient mis or chevachiez je vos
outre, ADV, ADV, PRE, outre1|outre, outre, troifr, 0 310 581	tel cheval qui vaut yy mars nez d	outre l	ewe d eufras ice est la bataille uitaine qui de grezeis n
ariere, ADV, ADV, ADVgen, ariere, arrière, troifr, 0 311 248	quidera veer que le porra bien comperer va	ariere tost	a l estor si me saluee tun seignor ja ne l harrai
ariere, ADV, ADV, ADVgen, ariere, arrière, troifr, 0 311 284	" li vaslez s est de li partiz	ariere torne	al fereiz al merveillos et al mortal la o fenissent tant vassal
mie, ADV, ADV, ADVneg, mie, mie, troifr, 0 311 662	ovrent grant envie et celes qui ne heent	mie l	unt l un a l autre al dei mostré asez en unt
mie, ADV, ADV, ADVneg, mie, mie, troifr, 0 312 531	chascun jor parisseit i que n i ert	mie cil	qui n aveit la seignorie messagiers prist li nobles reis riches et
mie, ADV, ADV, ADVneg, mie, mie, benoit, 0 313 713	e maorie si est raison n en dotez	mie que	plus reseit desatremprez divers d autres e desevrez e quant eu n
ete, ADV, ADV, CONcoo, UNKNOWN, et, benoit, 0 313 856	e fez c oi ne vos sereient retrez	ete vos	por la grant chalor ou toz jorz vivent sanz freidor en avient
mie, ADV, ADV, ADVneg, mie, mie, benoit, 0 315 144	a sa partie de ce ne redoton nos	mie jafez	europe devers nos eissi ala tot a estros jafez oct un fil
outre, ADV, ADV, PRE, outre1|outre, outre, benoit, 0 316 300	tote europe essillerent e roberent e despoillerent jusc	outre les	paluz deu flo qu il unt e tiennent en alo quant eu
mie, ADV, ADV, ADVneg, mie, mie, benoit, 0 317 408	li ert leger a faire n i trovoct	mie grant	contraire poi li fu li rennes veez s orreiz por quei si
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, benoit, 0 318 754	cloison en une isle soz l abeie traistrent	ensemble lor	navie tot ordenee en roondece e si n firent grant fortelece li
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, benoit, 0 318 859	e cil lieus ert desfendemenz e vers ceus	ensemble tenir	qui s i voudreient envair e por les cors plus renforcer as
meesme, ADV, ADV, ADJind, mïemement, même, benoit, 0 319 159	rien entier ne sain remes ice refirent il	meesme de	lemoges e d engolesme au tens d este qu iver s en
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, benoit, 0 319 605	e de destruire regions se sunt as nex	ensemble trait	e dient tuit que jent lor vait lor volontez unt acomplies s
jusque, ADV, ADV, PRE, jusque, jusque, benoit, 0 319 711	vers vos portee france normendie e bretaigne e	jusque vers	les porz d espaigne avez conquis tot vasaument riens ne vos i
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, benoit, 0 320 231	esjoirent e deu conseil que il oirent tuit	ensemble conmunaument	unques d um sol n i oct content moct plaist a bier
arrere, ADV, ADV, ADVgen, ariere, arrière, benoit, 0 320 592	tante barge dum moct furent espoentez tost sunt	arrere retornez	la chose unt tost faite saveir adonc sorent bien qu oct dit
mie, ADV, ADV, ADVneg, mie, mie, benoit, 0 322 151	quant li cuverz oct la respons ne fu	mie pensis	n enbrons qui haitiez e pleins d esjoiance semundre a fait sanz
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, benoit, 0 322 584	des iglises e des mostiers s en eissirent	ensemble forz	conmunaument contre lo cors que li paien entr eus porterent qui estrange
mie, ADV, ADV, ADVneg, mie, mie, benoit, 0 323 097	sanz devise ce seit ele n en dote	mie qui	deu munde a la seignorie qui ches en est dame apelee quant
mie, ADV, ADV, ADVneg, mie, mie, benoit, 0 323 248	est la somme que ce n en esteit	mie romme	si n fu desvez e irascuz par poi qu il n est
mie, ADV, ADV, ADVneg, mie, mie, benoit, 0 323 307	honnor fust romme mais ce n est eu	mie la	chose ai aprise e oie pensoe cest nostre seignor en feisson empereor
mie, ADV, ADV, ADVneg, mie, mie, benoit, 0 323 356	trop loing e en fort terre n est	mie legere	a conquerre si nos cele part alion en grant peril nos metrion
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, benoit, 0 324 121	ce que li semble au rei loerent tuit	ensemble que	tote la jenz qu il avreit ne qu il unques trover porreit
jusque, ADV, ADV, PRE, jusque, jusque, benoit, 0 324 526	tot saigement passon cest glaive e cest torment	jusque dex	nos redont victoire force poer honnor e gloire " a ce n
arrere, ADV, ADV, ADVgen, ariere, arrière, benoit, 0 326 022	antiquite que nostre anceisor unt gardé ca en	arrere jusqu	a nos avum degerpie a estros ne la tenon por ci pareist
mie, ADV, ADV, ADVneg, mie, mie, benoit, 0 326 709	di bien de veir qu il ne morut	mie sanz	eir deus fiz oct jenz de sa moiller qui moct furent buen
mie, ADV, ADV, ADVneg, mie, mie, benoit, 0 326 771	n oct meillors chevalers e si n esteient	mie laiz	qui jenz e beiaus moct e bien faiz de granz corages od
ariere, ADV, ADV, ADVgen, ariere, arrière, chro, 0 327 918	s i seit baissié le rei enversa tut	ariere de	ce fu ris a grant maniere noise i sorst grant tel em
meisme, ADV, ADV, ADJind, mëisme, même, chro, 0 329 071	larges e granz e bien asise qu il	meisme nome	e devise sole e quit e establement a tenir perpetuaument al secund
ore, ADV, ADV, ADVgen, or4|or, or, chro, 0 329 339	grant baronie de joie est france replenie qu	ore sevent	que paiz unt durable ferme e segure e bien estable pru dura
ore, ADV, ADV, ADVgen, or4|or, or, chro, 0 329 482	les labors unc tant ne voudrent batailler qu	ore plus	ne viengent gaaigner si terre lur plout a destruire ore lur replaist
ore, ADV, ADV, ADVgen, or4|or, or, chro, 0 329 493	viengent gaaigner si terre lur plout a destruire	ore lur	replaist plus a estruire e a noblement ratorner tant par i aiment
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, chro, 0 329 704	e de dilection veut qu il aient qu	ensemble mainnent	en tel sen que la lei n enfraignent as eglises fist peine
ariere, ADV, ADV, ADVgen, ariere, arrière, chro, 0 330 260	tristes e marriz e destreiz s en est	ariere repairiez	adonc fud il si laidengiez que riens ne l vos savreit retraire
mie, ADV, ADV, ADVneg, mie, mie, chro, 0 330 350	vos ne fuissez si malestruz ne fussent or	mie perduz	kar home sages ne veziez n es i eust mie laissiez or
mie, ADV, ADV, ADVneg, mie, mie, chro, 0 330 361	home sages ne veziez n es i eust	mie laissiez	or vos en porrez gesir as denz male gote vos seit es
mie, ADV, ADV, ADVneg, mie, mie, chro, 0 330 662	chose seient fiz que si lor ne remaindront	mie si	li dux siet la tricherie escharni sunt je l sai de veir
uncore, ADV, ADV, ADVgen, encore, encore, chro, 0 330 935	ne cupables sachez un al feu n adesserent	uncore cil	qui la chose emblerent ja si poi n i adesserunt que maintenant
mie, ADV, ADV, ADVneg, mie, mie, chro, 0 331 073	le gaaigneor dunc li enquert ne li ceilt	mie tute	la verite li en die a qui il laissa en l aree
mie, ADV, ADV, ADVneg, mie, mie, chro, 0 332 317	cors sachee kar en mei ne remist il	mie mais	n i avra ja cel qui die jeo en sui prez d
mie, ADV, ADV, ADVneg, mie, mie, chro, 0 335 405	en ferai respons desqu a demain ne tenez	mie ce	que je di en vilanie od vos m enveis e jeu en
arrere, ADV, ADV, ADVgen, ariere, arrière, chro, 0 335 997	lui e par sa preiere quide le rapeaugent	arrere ses	messages prist enorez sages e apris e discrez od riches dons e
outre, ADV, ADV, PRE, outre1|outre, outre, chro, 0 336 419	en fin voidier quant il tramist son messagier	outre le	rim al rei henri mander preier crier merci que il li fust
outre, ADV, ADV, PRE, outre1|outre, outre, chro, 0 336 593	parti e prie vers le rei henri d	outre le	rim le face bien ceo desire sor tute rien dit li qu
mie, ADV, ADV, ADVneg, mie, mie, chro, 0 336 696	sejorner longement mais li reis ne s ubliout	mie de	querre li force n aie tantque li dux a pris tigier un
utre, ADV, ADV, PRE, outre1, outre, chro, 0 336 737	esteit n iert pas meschin al rei henri	utre le	rim l a enveié si l a requis que ceo que li
mie, ADV, ADV, ADVneg, mie, mie, chro, 0 338 762	e espandues mil cerveles al duc ne furent	mie beles	ces paroles ne cele ovraigne sa grant espee d alemaigne u out
ariere, ADV, ADV, ADVgen, ariere, arrière, chro, 0 338 899	qui plus vaut de cent mars d argent	ariere turne	al bruiseiz e au tres fier comploteiz l espee au duc lur
mie, ADV, ADV, ADVneg, mie, mie, chro, 0 339 491	n en conseil n en bataille n est	mie si	petiz sis nons que des normanz e des bretons ne seit hauz
ore, ADV, ADV, ADVgen, or4|or, or, myst, 0 340 076	est pas liez a pal tut en balance	ore pendiez	par egal creez conseil que soiet vers mei leal laisse le mal
encore, ADV, ADV, ADVgen, encore, encore, myst, 0 340 805	ne l feras non kar tu es soz	encore te	membrera des moz adam que fais changeras tun sens es tu encore
ore, ADV, ADV, ADVgen, or4|or, or, myst, 0 341 045	conseils de parais une partie t en dirrai	ore le	comence e jo l orrai orras me tu si frai bien ne
ore, ADV, NOM, ADVgen, ore1|ore2|ore3, or, myst, 0 342 051	me curut sore quant onches fustes mi parail	ore sui	perriz par ton conseil par ton conseil sui mis a mal de
oncore, ADV, ADV, ADVgen, encore, encore, myst, 0 342 691	en plain en lande femme te portera haine	oncore te	iert male veisine tu son talon aguaiteras cele te sachera le ras
oncore, ADV, ADV, ADVgen, encore, encore, myst, 0 342 738	sun train ele te fra le chief enclin	oncore raiz	de lui istra qui toz tes vertuz confundra ore isse hors de
ore, ADV, ADV, ADVgen, or4|or, or, myst, 0 343 671	pleingne chaim bel frere entent a moi volentiers	ore di	de quoi co est de ton pru tant m est plus bel
ore, ADV, ADV, ADVgen, or4|or, or, myst, 0 345 143	trara de prison son cors dorra por rancon	ore vus	dirrai merveillus diz jesse fera de sa raiz verge en istra qui
ore, ADV, ADV, ADVgen, or4|or, or, myst, 0 345 177	si clos sor iceste flor iert sun repos	ore me	respon sire ysaias est co fable ou prophecie que est ico que
ore, ADV, ADV, ADVgen, or4|or, or, myst, 0 345 222	n est pas fable ainz est tut voir	ore le	nus faites donches veer co que ai dit est prophecie en livre
ore, ADV, ADV, ADVgen, or4|or, or, myst, 0 345 319	quant en garrai ja mes a nul jor	ore comence	de ta devinaille co que jo di n iert pas faille or
ore, ADV, ADV, ADVgen, or4|or, or, myst, 0 345 868	sa poeste en terre de sa majeste qui	ore voelt	oir la merveille envers qui rien ne s apareille si dresce sun
ore, ADV, ADV, ADVgen, or4|or, or, myst, 0 346 380	i ficherunt l ane gittera graignor brait qui	ore ne	feroient dis e set molt criemdront anguiseusement del jugeor l avenement adonc
ariere, ADV, ADV, ADVgen, ariere, arrière, myst, 0 346 637	deus n es voie lors revendra la mer	ariere come	chose qui mult est fiere entrera en sun estage totes eves en
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, myst, 0 346 957	eir emporteront les cors toz les ferront ferir	ensemble lors	descendra del ciel la cengle que nos apelun arc del ciel color
ariere, ADV, ADV, ADVgen, ariere, arrière, myst, 0 347 104	deu le filz marie le ciel serra reclos	ariere dont	n i avra nulz qui ne quiere l un vers l autre
meisme, ADV, ADV, ADJind, mëisme, même, pap, 0 347 622	de cest seignor dont ge uueil dire il	meisme porront	bien dire que ueirement par negligence perdent le fruit de penitence cil
encore, ADV, ADV, ADVgen, encore, encore, pap, 0 347 782	uncles l engendra vne soe ante le porta	encore fist	li enemis icel saint ome faire pis quar serorges deuint son pere
mie, ADV, ADV, ADVneg, mie, mie, pap, 0 348 090	li pere " lai ester tei n estoura	mie plorer	quar tu tendras ma grant enor mais li duels est de ta
encemble, ADV, ADV, ADVgen, ensemble, encemble, pap, 0 348 324	tot li treuue quantqu elle demande e reuue	encemble uont	encemble uienent a grant ioie ensemble se tienent la uesteure fu comune
encemble, ADV, ADV, ADVgen, ensemble, encemble, pap, 0 348 326	treuue quantqu elle demande e reuue encemble uont	encemble uienent	a grant ioie ensemble se tienent la uesteure fu comune e leur
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, pap, 0 348 331	reuue encemble uont encemble uienent a grant ioie	ensemble se	tienent la uesteure fu comune e leur escuele tote une ensemble burent
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, pap, 0 348 343	uesteure fu comune e leur escuele tote une	ensemble burent	d un uaissel e si taillerent d un cotel e lor dui
mie, ADV, ADV, ADVneg, mie, mie, pap, 0 349 158	uasles respont en plorant " ie ne uois	mie se	penssant meillor conceil ai ie troué se deus le nos a destiné
mie, ADV, ADV, ADVneg, mie, mie, pap, 0 349 426	duel al cuer molt se merueille ne seit	mie que	sele chose senefie " por deu " dist il " grant tort
ariere, ADV, ADV, ADVgen, ariere, arrière, pap, 0 350 121	cil fors pechere dont aués oi sa en	ariere la	chambre fu molt serree e la dame c est deliuree onques n
mie, ADV, ADV, ADVneg, mie, mie, pap, 0 350 529	enfant sache de ueir e ne l dot	mie que	par peche e par folie l ot uns freres de sa seror
demeine, ADV, VER, VERcjg, demener, démener, pap, 0 350 840	mal uenue que ma char e mon sanc	demeine voil	metre a dolor e a peine que en mer le uueil enueier
encenble, ADV, ADV, VERcjg, UNKNOWN, encembler, pap, 0 350 914	deuant sei apelé le seignur e la dame	encenble puis	lur dit ce que li semble querre li facent un tonel tres
ariere, ADV, ADV, ADVgen, ariere, arrière, pap, 0 351 092	tient en son demeine cil s en sont	ariere uenu	content lur coment lur est auenu e la mere ont de noncié
iusque, ADV, ADV, PRE, jusque, jusque, pap, 0 351 940	ou cent que de guerre ne li faudra	iusque par	force la prendra idons comense el pais a cheuauchier li enemis contre
outre, ADV, ADV, PRE, outre1|outre, outre, pap, 0 352 144	esteit ia d ariuer a un droit port	outre la	mer e uos ileuc errant sor destre por le pleisir le rei
encore, ADV, ADV, ADVgen, encore, encore, pap, 0 352 254	ueulent aueir si com fortune le faiseit qui	encore pas	ne uoleit que li petis enfes perist qui la dedent el tonel
meesme, ADV, ADJ, ADJind, meisme, même, pap, 0 352 722	dui pescheor erent frere e né d une	meesme mere	li uns pleine maison aueit e enfans mais besoingnos esteit l autre
encore, ADV, ADV, ADVgen, encore, encore, pap, 0 353 430	isnels e prouz mais gregoires li damisels esteit	encore plus	isnels par les cheuiaus l a tost saisi puis a la terre
meisme, ADV, ADJ, ADJind, meisme|mëisme, même, pap, 0 354 642	e le bliaus que as uestu de cel	meisme paile	fu q ensemble o tei fu troué e l or ai ie
e, ADV, CON:coord, CONcoo, et, et, pap, 0 354 660	l or ai ie molt bien gardé "	e uos	gregoire molt hontos e trespencis e angoissos e dist " deu pere
outre, ADV, ADV, PRE, outre1|outre, outre, pap, 0 354 808	grant esfors naie e sigle uer les pors	outre la	mer en un pais e li bons uenz les a droit mis
iusque, ADV, ADV, PRE, jusque, jusque, pap, 0 356 463	molt mauuais plais quar iaulz aueient sus chacez	iusque dauant	le maistre sez bien tost preissent le dragon quant gregoire a esperon
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, pap, 0 356 746	quar premeirement aiosta le frere e la seror	ensemble bon	porchaz fera ce li semble e aioster puet par nul espleit que
ariere, ADV, ADV, PRE, ariere, arrière, pap, 0 357 257	metre se uolst el repaire un poi garda	ariere sei	e uit iluec un lue secrei les tables e laissa e apres
ariere, ADV, ADV, ADVgen, ariere, arrière, pap, 0 357 780	faite nouele oist d angoisse tressue e fermist	ariere torne	le cheual puis ne l detint ne mont ne ual ne puis
mie, ADV, ADV, ADVneg, mie, mie, pap, 0 358 965	le gueredon tant auons fait que ne crei	mie que	ia clerz qui ce nos die qui ia poissons espeneir ne la
encore, ADV, ADV, ADVgen, encore, encore, pap, 0 360 089	ie grant masse pire que ne uos oi	encore dire	" la dame ueit de son seignor que por pitie ne por
mie, ADV, ADV, ADVneg, mie, mie, pap, 0 360 388	e nos ueons ades souent que ne _	mie longement	home conuerser que ne l estuesse eschaufer e resentir al chef del
encore, ADV, ADV, ADVgen, encore, encore, pap, 0 360 483	bien sai que dites uerite mais n ai	encore lue	troué qui me seit uenuz en corage n abee ne d ermitage
mie, ADV, ADV, ADVneg, mie, mie, pap, 0 361 828	o felonie por ce qui il ne uoleit	mie que	cil iamais d iluec issist miauz uoleit qui il l i morist
encore, ADV, ADV, ADVgen, encore, encore, pap, 0 362 084	uousissent monter comencerent a apeler sauer se il	encore uesquist	o se aucun d eauz respondist gregoire qui encore uiueit s emerueila
encore, ADV, ADV, ADVgen, encore, encore, pap, 0 362 094	o se aucun d eauz respondist gregoire qui	encore uiueit	s emerueila qui ce estet a lur parole respondi e dist itant
iusque, ADV, ADV, PRE, jusque, jusque, pap, 0 362 647	si dist " glorios deu de maieste que	iusque ci	m auez gardé gardez or mais uostre seruant e faites en uostre
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 363 917	lunges a mesaise en loges e en fuilles	jesque deu	les mist en terre de promissiun en certaine statiun a cest lieu
encore, ADV, ADV, ADVgen, encore, encore, reis, 0 363 992	forment ert deshaitee kar deu ne li volt	encore duner	le fruit desiréd de sun ventre e fenenna ico li turna a
ore, ADV, NOM, ADVgen, ore1|ore2|ore3, or, reis, 0 364 471	ici un poi tucher que par tut des	ore le	tienges chier helchana co est la possessiun deu e signefie le fiz
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 364 582	co est grace ensement seinte eglise tart enfantad	jesque li	fiz deu par grace a li s acumpaigna e par sa mort
jesque, ADV, ADV, CONsub, jesque, jusque, reis, 0 364 641	e remest kar al tabernacle ne volt returner	jesque liu	fust de l enfant a deu presenter que a remanance i poust
ore, ADV, NOM, ADVgen, ore1|ore2|ore3, or, reis, 0 364 813	est de la force nostre deu laissez des	ore le	mult parler en podnee par glorie male parole nen isse de voz
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 364 856	li fieble sunt esforciez ki primes furent saziez	ore se	sunt pur pain luez e li fameillus sunt asaziez puis que la
mie, ADV, ADV, ADVneg, mie, mie, reis, 0 365 197	la plainte me vient vostre fame nen est	mie seine	kar a mal le pople meine ne faites mais tel uverainne dunt
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 365 444	servireit devant mei en mun saintuarie finablement mais	ore di	el que si nen iert mais ki mei honuret jo l glorifierai
ariere, ADV, ADV, ADVgen, ariere, arrière, reis, 0 365 873	evesches 'ne t apelai pas mais va	ariere dormir	" tierce fiede deu samuel apela e tierce fiez a hely samuel
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 366 068	par duns ne par sacrefises e samuel dormid	jesque le	matin e cremeit a mustrer a hely la visiun mais hely l
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 366 584	e tuerent ces de egypte el desert mais	ore vus	haitez e seiez forz champiuns philisthiim que vus ne servez as hebreus
meisme, ADV, ADV, ADJind, mëisme, même, reis, 0 366 667	uns del lignage benjamin e vint en sylo	meisme le	jur dessiréd out ses drapels e puldre sur le chief la nuvele
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 367 881	pur cure terriene ne pur tendrur de parente	jesque viengent	a bethsames u est la terre deu bethsames cest num espelt cite
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 367 941	josue ki fud de bethsames iloc arestud e	jesque la	sewirent li prince de philistiim e li barun e d iloc s
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 368 561	pierre de aie deu apela e dist '	jesque cha	nus ad deus aidé " par ceste descunfiture furent humiliez li philistien
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 368 606	citez que pris ourent sur israel des accharon	jesque gieth	e tute cele cuntree e deu deliverad israel de tuz ses enemis
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 368 820	hors de egypte desqu a cest jur mais	ore lur	requeste orras e nepurquant di lur devant quele seignurie e quel dreit
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 369 274	dirrad senz faillance avendrad pur co en alum	jesque la	par aventure il nus aveiera " saul respundid 'ore seit al
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 369 285	aventure il nus aveiera " saul respundid '	ore seit	al prudume en irrum ico que ert que nus li porterum nus
jesque, ADV, ADV, PRE, jesque, jusque, reis, 0 369 993	si cume raisun cundune a vostre real sacrement	jesque jo	vienge atenderas e musterai que faire deveras " cume saul fud parti
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 370 911	poples parlad a samuel si li dist '	ore faites	venir ces ki distrent saul ne regnerad pas sur nus que nus
ore, ADV, ADV, ADVgen, or4|or, or, reis, 0 371 270	e a baalim e a astaroth servimes mais	ore nus	aie kar il en est mestier e prest sumes de tei servir
