Référence	ContexteGauche	Pivot	ContexteDroit
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 525 439	molt grant parole an firent por ce que	onques	mes ne l virent a si grant feste an chanbre antrer por
certes, ADV, ADV, ADVgen, certes, certes, chret2, 0 525 595	molt vos voi or preu et saillant et	certes	molt m est bel quant vos estes li plus cortois de nos
certes, ADV, ADV, ADVgen, certes, certes, chret2, 0 525 679	ne veismes ma dame ainz fustes vos levez	certes	kex ja fussiez crevez " fet la reine " au mien cuidier
certes, ADV, ADV, ADVgen, certes, certes, chret2, 0 526 027	m amor volez joir mes comanciez tot derechief	certes	dame ce m est molt grief que vos me comandez a feire
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 526 069	ferai ce qu il vos siet comantque il	onques	me griet desqu il vos plest or escotez cuers et oroilles m
pres, ADV, ADV, ADVgen, près, près, chret2, 0 526 292	ting cele voie et ce santier a bien	pres	tot le jor antier m en alai chevalchant issi tantque de la
james, ADV, ADV, NOMcom, jamais, jambe, chret2, 0 526 647	que molt m i delitoit a estre ne	james	por nul estovoir ne m an queisse removoir mes tant me fist
gaires, ADV, ADV, ADVgen, gaire|gaires, guère, chret2, 0 526 837	m en alai luesque je poi l ostel	gaires	esloignié n oi quant je trovai en uns essarz tors salvages ors
tres, ADV, ADV, ADVgen, tres|très, très, chret2, 0 526 902	resanbloit mor leiz et hideus a desmesure einsi	tres	leide criature qu an ne porroit dire de boche assis s estoit
pres, ADV, ADV, ADVgen, près, près, chret2, 0 526 951	beste chevox mechiez et front pelé s ot	pres	de deus espanz de le oroilles mossues et granz autiex com a
lues, ADV, ADV, NOMcom, luès, lieue, chret2, 0 527 048	de deus bues an piez sailli li vilains	lues	qu il me vit vers lui aprochier ne sai s il me
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 527 409	bien d aventure ne sai je rien n	onques	mes n en oi parler mes se tu voloies aler ci pres
pres, ADV, ADV, ADVgen, près, près, chret2, 0 527 421	oi parler mes se tu voloies aler ci	pres	jusqu a une fontainne n en revandroies pas sanz painne se ne
pres, ADV, ADV, ADVgen, près, près, chret2, 0 527 439	painne se ne li randoies son droit ci	pres	troveras orendroit un santier qui la te manra tote la droite voie
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 527 490	onbre li fet li plus biax arbres c	onques	poist former nature en toz tens sa fuelle li dure qu il
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 527 550	a dire quel que je n en vi	onques	nul tel et d autre part une chapele petite mes ele est
nes, ADV, ADV, ADVgen, nëis, neïs, chret2, 0 527 597	beste chevriax ne cers ne dains ne pors	nes	li oisel s an istront fors car tu verras si foudroier vanter
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 527 640	de meillor cheance que chevaliers qui i fust	onques	del vilain me parti adonques qu il i ot la voie mostree
adonques, ADV, ADV, ADVgen, adonc|adonques, adonc, chret2, 0 527 645	qui i fust onques del vilain me parti	adonques	qu il i ot la voie mostree espoir si fu tierce passee
pres, ADV, ADV, ADVgen, près, près, chret2, 0 527 661	espoir si fu tierce passee et pot estre	pres	de midi quant l arbre et la fontainne vi bien sai de
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 527 688	que ce estoit li plus biax pins qui	onques	sor terre creust ne cuit c onques si fort pleust que d
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 527 695	qui onques sor terre creust ne cuit c	onques	si fort pleust que d eve i passast une gote eincois coloit
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 527 727	plus fin or qui fust a vandre encor	onques	en nule foire de la fontainne poez croire qu ele boloit com
gaires, ADV, ADV, ADVgen, gaire|gaires, guère, chret2, 0 527 909	mes dex tost me rasegura que li tans	gaires	ne dura et tuit li vant se reposerent desque deu plot vanter
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 527 941	de joie fui toz asseur que joie s	onques	la connui fet tot oblier grant enui jusque li tans fu trespassez
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 528 006	antr acordoient et divers chanz chantoit chascuns c	onques	ce que chantoit li uns a l autre chanter ne oi de
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 528 269	ne de grant tor ne de haut mur	onques	n i ot home asseur an forteresce qui i fust de dure
desormes, ADV, ADV, NOMcom, UNKNOWN, désorme, chret2, 0 528 290	pierre ne de fust mes sachiez bien que	desormes	n avroiz de moi trives ne pes a cest mot nos antrevenimes
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 528 374	cop con je poi ferir li donai c	onques	ne m an fains el conble de l escu l atains s
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 528 456	plat si me leissa honteus et mat c	onques	nus ne me regarda mon cheval prist et moi leissa si se
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 528 580	et ausi cortois come j avoie fet eincois	onques	de rien ne m aparcui ne de sa fille ne de lui
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 528 626	lor merciz an la meison et disoient c	onques	mes hom n an eschapa que il seussent ne que il oi
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 528 673	si vos ai conté come fos ce c	onques	mes conter ne vos par mon chief " fet mes sire yvains
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 528 882	" fet la reine " que vostre leingue	onques	ne fine la vostre leingue soit honie que tant i a d
certes, ADV, ADV, ADVgen, certes, certes, chret2, 0 528 896	soit honie que tant i a d escamonie	certes	vostre leingue vos het que tot le pis que ele set dit
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 528 916	dit a chascun comantqu il soit leingue qui	onques	ne recroit de mal dire soit maleoite la vostre leingue si esploite
certes, ADV, ADV, ADVgen, certes, certes, chret2, 0 528 968	au mostier lier come desvé devant les prones	certes	dame de ses ranposnes " fet mes sire yvains " ne me
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 529 017	respondre san et corteisie ne ne l fist	onques	autremant or savez vos bien se je mant mes je n ai
primes, ADV, ADV, ADVgen, prime, prime, chret2, 0 529 314	ou mes sire gauvains meismes espoir li demandera	primes	se nus de ces deus la requiert ja contredite ne lor iert
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 530 214	essaient les espees blanches felenessemant s antrespruevent n	onques	d un estal ne se muevent ne plus que feissent dui gres
meismes, ADV, ADV, ADJind, mëismes, même, chret2, 0 530 273	del sanc assez se tolent car d ax	meismes	sont si chaut lor hauberc que li suens ne vaut a chascun
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, chret2, 0 530 286	hauberc que li suens ne vaut a chascun	gueres	plus d un froc anz el vis se fierent d estoc s
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 530 347	et de ce firent molt que preu c	onques	lor cheval an nul leu ne ferirent ne maheignierent qu il ne
tres, ADV, ADV, ADVgen, tres|très, très, chret2, 0 530 441	taint la maille del hauberc blanc don si	tres	grant dolor santi qu a po li cuers ne li manti s
pres, ADV, ADV, ADVgen, près, près, chret2, 0 530 542	ensi cil fuit et cil le chace si	pres	qu a po qu il ne l anbrace et si ne le
pres, ADV, ADV, ADVgen, près, près, chret2, 0 530 562	le par puet ataindre et s est si	pres	que il l ot plaindre de la destrece que il sant mes
pres, ADV, ADV, ADVgen, près, près, chret2, 0 530 843	grant aleure apres si le vint ateignant si	pres	qu a l arcon derriere le tint et de ce molt bien
certes, ADV, ADV, ADVgen, certes, certes, chret2, 0 531 080	trova si l esmaia molt de premiers "	certes	" fet ele " chevaliers je criem que mal soiez venuz se
auques, ADV, ADV, ADVgen, alques|auques, auques, chret2, 0 531 239	esmaiez qui petit seme petit quialt et qui	auques	recoillir vialt an tel leu sa semance espande que fruit a cent
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 531 566	charite que li bons cuens felipes done c	onques	nelui n an areisone fors son franc cuer le debonere qui li
meismes, ADV, ADV, ADJind, mëismes, même, chret2, 0 531 986	si com je croi " ensins a lui	meismes	dist li vaslez einzqu il les veist et quant il les vit
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 532 305	vallez 'ne nul n en vi n	onques	mes parler n an oi mes vos estes plus biax que dex
pres, ADV, ADV, ADVgen, près, près, chret2, 0 532 332	luisanz et ensi fez " a cest mot	pres	de lui s est trez li chevaliers si li demande 'veis
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 532 709	rien nule que li demant ne respont il	onques	a droit einz demande de quanqu il voit comant a non et
james, ADV, ADV, NOMcom, jamais, jambe, chret2, 0 532 952	cers que nul ocirre n an porroie ne	james	apres ne corroie " et li chevaliers li redist 'vaslez se
ores, ADV, NOM, ADVgen, ore3|ore, or, chret2, 0 533 402	j ai non biax filz biax filz as	ores	je cuit bien que tu as ancores un autre non sire par
ancores, ADV, ADV, ADVgen, encore, encore, chret2, 0 533 409	as ores je cuit bien que tu as	ancores	un autre non sire par foi j ai non biau frere bien
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 533 472	as an tu plus sire je non ne	onques	certes plus n an oi si m aist dex mervoilles oi les
certes, ADV, ADV, ADVgen, certes, certes, chret2, 0 533 473	an tu plus sire je non ne onques	certes	plus n an oi si m aist dex mervoilles oi les graignors
james, ADV, ADV, NOMcom, jamais, jambe, chret2, 0 533 496	oisse mes ne ne cuit que j oie	james	" tantost li chevaliers s an part les granz galoz cui mout
tres, ADV, ADV, ADVgen, tres|très, très, chret2, 0 533 657	que li enge deu nostre sire sont si	tres	bel c onques nature ne fist si bele criature n el monde
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 533 660	deu nostre sire sont si tres bel c	onques	nature ne fist si bele criature n el monde n a si
ancores, ADV, ADV, ADVgen, encore, encore, chret2, 0 533 689	bien je l dis por voir et di	ancores	teisiez mere ne vi ge ores les plus beles choses qui sont
ores, ADV, ADV, ADVgen, or4, or, chret2, 0 533 695	et di ancores teisiez mere ne vi ge	ores	les plus beles choses qui sont qui par la gaste forest vont
donques, ADV, ADV, ADVgen, donc, donc, chret2, 0 534 446	a l essai d armes porter comant iert	donques	ce que vos ne feistes onques ne autrui ne l veistes faire
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 534 452	comant iert donques ce que vos ne feistes	onques	ne autrui ne l veistes faire comant an savroiz a chief traire
pres, ADV, ADV, ADVgen, près, près, chret2, 0 534 550	et je le lo se vos trovez ne	pres	ne loing dame qui d aie ait besoing ne pucele desconselliee la
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, chret2, 0 536 057	traie ensi remest cele plorant puis n ala	gueres	demorant ses amis que del bois revint del vaslet qui sa voie
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 536 262	mien eincois vos sist et si vos plot	onques	nul contredit n i ot " fet cil cui jalosie angoisse '
certes, ADV, ADV, ADVgen, certes, certes, chret2, 0 536 283	cuidiez que je ne vos conuisse si faz	certes	bien vos conois ne sui si borgnes ne si lois que vostre
james, ADV, ADV, NOMcom, jamais, jambe, chret2, 0 536 331	me serai vangiez et la ou il desferrera	james	referrez ne sera s il muert vos me sivroiz a pie ne
james, ADV, ADV, NOMcom, jamais, jambe, chret2, 0 536 344	il muert vos me sivroiz a pie ne	james	ne seront changié li drap don vos estes vestue einz me sivrez
pres, ADV, ADV, ADVgen, près, près, chret2, 0 536 684	li est qu il vaigne a cort tantque	pres	del chevalier vint et li chevaliers le retint un petit si li
adonques, ADV, ADV, ADVgen, adonc|adonques, adonc, chret2, 0 536 990	sone 'par foi " dist li vaslez	adonques	'cist rois ne fist chevalier onques qant lan n an puet
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 536 997	vaslez adonques 'cist rois ne fist chevalier	onques	qant lan n an puet parole traire comant puet il chevalier faire
pres, ADV, ADV, ADVgen, près, près, chret2, 0 537 024	le chief de son chaceor torne mes si	pres	del roi l ot mené a guise d ome mal sené que
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, chret2, 0 537 168	ces chevaliers qui sont blecié ne m eust	gueres	correcié li chevaliers de quanqu il dist mes devant moi ma cope
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 537 510	trop dites volantiers enui si ne vos chaut	onques	a cui a prodome est ce mout lez vices se li vaslez
meismes, ADV, ADV, ADJind, mëismes, même, chret2, 0 537 630	et qui le voir dire an voldroit lui	meismes	gabe et decoit qui fet promesse et ne la solt car le
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 538 562	puis li a le hauberc vestu tel c	onques	nus miaudres ne fu et sor la teste li asiet le hiaume
nes, ADV, ADV, ADVneg, nëis, neïs, chret2, 0 539 273	d armes ne de nule autre rien que	nes	pas trere ne savroit l espee se besoing avoit or siet armez
james, ADV, ADV, ADVgen, jamais, jamais, chret2, 0 540 306	cil dit que tot a delivre ne queroit	james	un jor vivre ne terre ne avoir n eust mesqu ausi fere
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 540 368	yy puet an tot savoir et quant vos	onques	ne l feistes ne autrui fere ne l veistes se vos fere
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 540 548	ait poinne se je metre l i voel	onques	rien ne virent mi oel dont si grant coveitise eusse mout voldroie
pres, ADV, ADV, ADVgen, près, près, chret2, 0 541 056	apres 'sire ne sai se je sui	pres	del manoir ou ma mere maint mes je pri deu qu a
james, ADV, ADV, ADVgen, jamais, jamais, chret2, 0 541 631	oi ma mere dire or ne l dites	james	biau frere " fet li prodom 'que vostre mere vos ait
james, ADV, ADV, NOMcom, jamais, jambe, chret2, 0 541 722	et cil li a le don doné que	james	n i avra soné un mot tant com il sera vis se
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 542 424	li mantiax au col orlez et se je	onques	fis devise an biaute que dex eust mise an cors de fame
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 542 567	de gent fist dex de li passemervoille n	onques	puis ne fist la paroille ne devant feite ne l avoit et
certes, ADV, ADV, ADVgen, certes, certes, chret2, 0 542 611	debonerement et dist 'biau frere vostre ostex	certes	n iert pas anquenuit tex com a prodome covandroit mes qui vos
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 542 782	cil chevaliers est muiax granz diax seroit c	onques	si biax chevaliers ne fu nez de fame mout avient bien delez
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 542 817	tant est cil biax et cele bele c	onques	chevaliers ne pucele si bien n avindrent mes ansanble que de l
tres, ADV, ADV, ADVgen, tres|très, très, chret2, 0 542 877	l aparlast de queque soit tantqu ele vit	tres	bien et sot que il ne li diroit ja mot s ele
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 542 993	dex li rois qant vos prodome l apelastes	onques	plus voir mot ne parlastes qu il est prodom par saint richier
certes, ADV, ADV, ADVgen, certes, certes, chret2, 0 543 028	ne l vi mout a grant piece et	certes	puisque vos meustes de vostre ostel ne queneustes plus prodome mien esciant
auques, ADV, ADV, ADVgen, alques|auques, auques, chret2, 0 543 262	di ge mout bien qu il s andormi	auques	par tans qu il n estoit de rien an espans mes s
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 543 541	je sui presque nue n i panssai ge	onques	folie ne malvestie ne vilenie qu il n a el monde rien
onques, ADV, ADV, ADVgen, onque, onques, chret2, 0 543 575	rien que j aie ne m atalante c	onques	nul jor sanz mal ne fui ensi maleuree sui que je ne
james, ADV, ADV, ADVgen, jamais, jamais, chret2, 0 543 589	fui ensi maleuree sui que je ne verrai	james	nuit que solemant cesti d annuit ne jor que celui de demain
james, ADV, ADV, ADVgen, jamais, jamais, fablesA, 0 544 477	i alum tant i auerez ioie e deduit	james	n auriez talent ceo quit de repeirer a cest mulin " tant
unkes, ADV, ADV, ADVgen, onque, onques, fablesA, 0 544 589	puis ieo pas passer kar ieo ne soi	unkes	noer pren " fet la reine 'cest filet si l liez
memes, ADV, ADV, ADVgen, mëisme, même, fablesA, 0 544 760	enginniez mes il rauient asez souent que de	memes	le turment que as autres quident purchacer auient lur cors apperiller ci
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 545 111	ki plus coueite que sun dreit par sei	memes	se recreit kar ceo qu il ad pert souent e de autrui
iames, ADV, ADV, NOMcom, jamais, heaume, fablesA, 0 545 725	fors eissir l autre comence a iurer si	iames	l en oeit parler que si chael le detrareient e ors a
unkes, ADV, ADV, ADVgen, onque, onques, fablesA, 0 546 714	peot a nul chief trere e quant il	unkes	sunt meuz asemble par traisun li tout e emble l aueir que
memes, ADV, ADV, ADVgen, mëisme, même, fablesA, 0 547 139	li nun puissant ad poi amis " par	memes	ceste reisun pernum essample del leun ki que unc chiece en nun
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, fablesA, 0 547 556	dit auereit de li s il la ocieit	gueres	de tens ne demurra que un humme ceo dit apparailla vne fosse
primes, ADV, ADV, ADVgen, prime, prime, fablesA, 0 547 802	ueil essample en escrit trois quant hume sema	primes	linois e uolst de lin le pru aueir l arunde fu de
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 548 069	dur dunt eles eurent grant pour cele que	pres	del trunc estut e uit ke pas ne se remut ses cumpaines
primes, ADV, ADV, ADVgen, prime, prime, fablesA, 0 548 090	ad rapelees si sunt ensemble al trunc alees	primes	le saluent cume rei e chescune li pramet fei tutes le tienent
aukes, ADV, ADV, PROind, alques, auques, fablesA, 0 548 255	seiuent honur garder s il ne s tient	aukes	en destreit ne frunt pur lui tort ne dreit a tel se
lores, ADV, ADV, ADVgen, lors, lors, fablesA, 0 548 278	s destruit de lur aueir meine sun bruit	lores	regretent lur bon seignur a ki il firent la deshonur colums demanderent
tres, ADV, ADV, ADVgen, tres|très, très, fablesA, 0 548 529	respunt 'n en uoil nient jeo sai	tres	bien a escient que ma buche ueus estuper que ieo ne puisse
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 548 591	il m ad lung tens peu e tu	memes	m en harreies e pur treitre me tendreies ne uoil tun pain
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 548 705	'sire cument me hastereie tant cum si	pres	de mei vus ueie ne me puis pas deliuerer tel hunte ai
james, ADV, ADV, NOMcom, jamais, jambe, fablesA, 0 548 936	nostre graue auum guerpie pur estre aillurs asseurez	james	tere ne trouerez v l um ne dute aucune rien ralum nus
james, ADV, ADV, NOMcom, jamais, jambe, fablesA, 0 548 986	liu guerpir que lur en put apres uenir	james	regne ne trouerunt ne en cele tere ne uendrunt que tut tens
iames, ADV, ADV, NOMcom, jamais, heaume, fablesA, 0 549 255	uengera puis la maudist e si ura que	iames	en liu ne uenist que oisels ne beste la ueist tute la
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 549 415	aueit guarda dedenz ses cornes uit a sei	memes	ad dunc dit que nule beste le cuntreualeit ne si beles cornes
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 549 557	dolur sur sa tumbe e nuit e iur	pres	de ileoc aueit un larun que ert despendu pur mesprisun vn cheualer
iames, ADV, ADV, ADVgen, jamais, iames, fablesA, 0 549 722	pendum la v cil fu si n ert	iames	aparceu deliuerer deit hum par le mort le uif dunt lem ad
mes, ADV, CON:subord, CONcoo, mais1|mais, mais, fablesA, 0 550 093	feblete sentirent manger e beiure al uentre offrirent	mes	trop l eurent fet iuner si qu il ne poeit rien guster
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 550 401	nurri nul kar il ne osa de eus	memes	deiuent garder ki meuz les puisse guuerner dunc aueient le lu choisi
iames, ADV, ADV, NOMcom, jamais, heaume, fablesA, 0 550 529	qu il ne deie beste adeser ne que	iames	a sun uiuant ne mangast char tant ne quant li lus ad
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, fablesA, 0 550 766	e depecie e deuant eus tuz ileoc mangie	gueres	apres ne demurra que li lus uit e esgarda vn singe gras
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 551 241	vn poun cunte que fu iriez vers sei	memes	e curucez de ceo que tele uoiz ne aueit cum a lui
memes, ADV, ADV, ADVgen, mëisme, même, fablesA, 0 551 876	singetel petiz " al tricheur sun cumpainun dist	memes	ceste raisun demanderent de mot a mot e il lur dit ke
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 552 010	li respunt hastiuement 'des quant fumes si	pres	parent " dist li asnes 'merueilles oi mut preisez autres bestes
james, ADV, ADV, NOMcom, jamais, jambe, fablesA, 0 552 784	sun peil l aueit ensemble od li portee	james	par sei ne fust alee pur sun trauail la seruireit mut uolenters
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 553 203	mester voleient si estreit cunseiller quant nul humme	pres	de els n aueit ne nul lur parole lur oeit n en
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 553 340	ne autre cunseil ne sot trouer mes se	memes	fist segner e sun sanc lessa refreider tant que li mires l
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 553 425	boiseurs en ki la felunie meint par eus	memes	sunt ateint quant meins se gardent de estre pris si sunt encuntré
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 554 025	autre rien n aueient ore sai ieo bien	pres	est ma fins mandez sire tost mes cusins si departirums nostre aueir
iames, ADV, ADV, NOMcom, jamais, heaume, fablesA, 0 554 142	od mei puis afierez la uostre fei que	iames	mot n en sunerez ne iames ne l me repruuerez volunters dame
iames, ADV, ADV, NOMcom, jamais, heaume, fablesA, 0 554 148	fei que iames mot n en sunerez ne	iames	ne l me repruuerez volunters dame " il li respunt a un
primes, ADV, ADV, ADVgen, prime, prime, fablesA, 0 554 324	a seignur le uoleient auer mes il uoleient	primes	sauer sun estre e sun cuntenement pur ceo gardent communement ki deit
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 554 375	l arbre u il esteit mut s esteit	pres	de li asise si l esgarda par grant quointise ne preisa gueres
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, fablesA, 0 554 387	si l esgarda par grant quointise ne preisa	gueres	sa manere kar il feseit mauueise chere vncore uodra plus haut munter
primes, ADV, ADV, ADVgen, prime, prime, fablesA, 0 554 707	que cil humme le metreit que encuntre eus	primes	uendreit des qu il uendreient al marche de tutes parz l unt
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 555 136	e tut en pes quant des furches esteient	pres	si l apela li leres a sei 'dame " fet il
tres, ADV, ADV, ADVgen, tres|très, très, fablesA, 0 555 163	ele 'ne dutez rien jeo te deliuerai	tres	bien quant el col li mistrent la hart cil cria de l
tres, ADV, ADJ:card, ADVgen, trois1, très, fablesA, 0 555 417	mance eu tut autresi est des mauueis des	tres	feluns e des engres quant uns produm les met auant e par
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 555 783	le bes kar ieo l uoil ueer plus	pres	" cele le baile e il le prent si l ad mangé
iames, ADV, ADV, NOMcom, jamais, heaume, fablesA, 0 556 432	li auer le suen kar il n auera	iames	si buen pur ceo ne deit nul hum preier de plus auer
tres, ADV, ADV, ADVgen, tres|très, très, fablesA, 0 557 004	un grant furmage l ewe comence a laper	tres	bien quida en sun penser si l ewe de la mare ert
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 557 598	" dist li gupilz 'sunt il bien	pres	il cheuachent " fet ele 'ades meuz est que en cele
ades, ADV, ADV, ADVgen, adès, adès, fablesA, 0 557 605	bien pres il cheuachent " fet ele '	ades	meuz est que en cele graue voise que par eus eie estrif
certes, ADV, ADV, ADVgen, certes, certes, fablesA, 0 558 010	esteies mis " li escarboz ad respundu '	certes	" fet il 'bien est sceu que ieo uail asez meuz
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 558 208	e fent ceo dit li lus ki esteit	pres	'seignurs pur deu n i esteium mes mut par nus est
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 558 386	il 'io ne purreie tant cum si	pres	de mei vus veie si uus pleseit a remuer e sur un
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 559 322	ot fet e vilte les bestes ki esteient	pres	surent le gupil mut engres a felun e a mut veizié dient
iames, ADV, ADV, NOMcom, jamais, heaume, fablesA, 0 559 471	n ert ne unc ne fu ne que	iames	n i ert veu quant li cerf fu a curt mandé e
memes, ADV, ADV, ADVgen, mëisme, même, fablesA, 0 559 560	lesser que seins s en puisset repeirer par	memes	ceste raisun quant fols prent sage a cumpainun si nule rien deiuent
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 559 854	del felun ke ueut trahir sun cumpainun il	memes	est encumbrez la u li autre est deliverez del uilein e de
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 560 390	en sus ne te uoil pas ueer si	pres	kar ieo ne te crerrai james ne sai cument te crerreie tant
james, ADV, ADV, NOMcom, jamais, jambe, fablesA, 0 560 396	ueer si pres kar ieo ne te crerrai	james	ne sai cument te crerreie tant cum en ceste pere veie le
tres, ADV, ADV, ADVgen, tres|très, très, fablesA, 0 560 419	ta hache i feri e ieo le sai	tres	bien de fi quant le berz uerras deuant tei v tes enfes
james, ADV, ADV, NOMcom, jamais, jambe, fablesA, 0 560 473	voleir icest otrei que nus aiums si ke	james	ne nus creums " issi est suuent avenu de plusurs femmes est
james, ADV, ADV, NOMcom, jamais, jambe, fablesA, 0 560 572	en sun lignage femme quere qu il preisist	james	n auera femme ceo dist s il ne la treue a sun
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, fablesA, 0 561 332	car il quida uoler plus haut ainz que	gueres	fust luinz alez esturdi fu e estunez ne poeit mie haut munter
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 561 419	mal " issi auient des surquidez par eus	memes	sunt jugez ceo en pernent que ne poent fere dunc lur couient
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 561 530	par s afie en sa pruesce qu il	memes	se hurte e blesce issi auient que par un an ot en
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 561 725	del felun tant enchantet sun cumpainun qu il	memes	est enginnez e ia par lui n ert aidez un lu uient
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 561 930	ore entendez tut est perdu e luinz e	pres	quanque lem fet pur mauveis " fet li uileins 'si deu
memes, ADV, ADV, ADJind, mëisme, même, fablesA, 0 562 127	qu il ne s deit mie blamer lui	memes	deit encuper car lur derere unt eu frere pur ceo est dreit
iames, ADV, ADV, NOMcom, jamais, heaume, fablesA, 0 562 918	oist e si afermast e bien desist que	iames	oiseus ne prendreit ne que ia mal ne lur fereit li uileins
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 563 417	cum il dit vn iai ot sun ni	pres	de lui a ki il fist suuent ennui li escufles se purpensa
james, ADV, ADV, NOMcom, jamais, jambe, fablesA, 0 563 685	cum nus suliums " iluc iurerent e pramistrent	james	bien ne ferunt ceo distrent ceo ueit hum suuent del felun ki
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 564 209	puz aver mes ore l esgarde bien de	pres	si tu l encuntres james que de lui te saces garder nus
james, ADV, ADV, ADVgen, jamais, jamais, fablesA, 0 564 214	esgarde bien de pres si tu l encuntres	james	que de lui te saces garder nus n estut pas " fet
pres, ADV, ADV, ADVgen, près, près, fablesA, 0 564 762	li pastur sunt hors alé e cil que	pres	del munt esteient e as uiles entur maneient le lu uirent si
ades, ADV, ADV, ADVgen, adès, adès, fablesA, 0 565 378	les serganz saillirent apres aual l ewe curent	ades	pur li tenir que ele ne passast e que li floz n
gueres, ADV, ADV, ADVgen, gaire|gaires, guère, fablesA, 0 565 754	hum souent veer qu il n en sunt	gueres	amendé tuz iurs uiuent en poverte un gupil e un chaz alerent
james, ADV, ADV, NOMcom, jamais, jambe, fablesB, 0 567 412	i aluns tant i auerez ioie e deduit	james	n aurez talent co quit de repairer a cest mulin " tant
unkes, ADV, ADV, ADVgen, onque, onques, fablesB, 0 567 526	puis jo mie passer kar jo ne soi	unkes	noer pren " fait la raine 'cest filet si l lie
unkes, ADV, ADV, ADVgen, onque, onques, fablesB, 0 569 661	puet a nul chief traire e quant il	unkes	ensemble par traisun li tolt e emble l aueir que cil ad
