Référence	ContexteGauche	Pivot	ContexteDroit
entresque, ADV, CON:subord, PRE, UNKNOWN, entresque, thebefrag, 0 187 051	guerpir les dos tornent et cil les serent	entresque	portes n es laiserent d ansfiaras dire vos dei cum en ceit
areire, ADV, ADV, ADVgen, ariere, arrière, thebefrag, 0 187 511	il vet que tuit xxx et al torneir	areire	tendent xxx contint sei el conmensament si parla molt tempreement 'sire
ore, ADV, ADV, ADVgen, or4|or, or, thebefrag, 0 187 622	a mes recovrament e de nos fera qu	ore	que lui plaira vos en grece foir u porrun vers lui gandir
encore, ADV, ADV, ADVgen, encore, encore, michel, 0 188 037	cum il i furent e des moines qui	encore	durent les miracles resunt escrit dejoste cen que j ei ai dit
mie, ADV, ADV, ADVneg, mie, mie, michel, 0 188 155	autres un en out que len ne deit	mie	celer ainz le deit len manifester quer a conter est glorious et
ore, ADV, ADV, ADVgen, or4|or, or, michel, 0 188 211	eirt forest pleine de meinte riche veneison mes	ore	il noet li poisson dunc peust len tres bien aler n i
arriere, ADV, ADV, ADVgen, ariere, arrière, michel, 0 188 680	beste qu ert estrange renveie l en chargié	arriere	sanz cop de verge dont le fiere issi vint et ala tant
tresque, ADV, ADV, PRE, tresque1, tresque, michel, 0 188 965	diseit que nus hoem creire ne deveit esperit	tresque	provei eust s il iert leals ou de deu fust por icen
encore, ADV, ADV, ADVgen, encore, encore, michel, 0 189 019	d un de seis deiz enmie le front	encore	il piert feiz en rount icil pertus que il li fist quant
encore, ADV, ADV, ADVgen, encore, encore, michel, 0 189 759	s est enz el val qui desoz ert	encore	i est tres bien apeirt alquanz l apelent le tombel ci out
ore, ADV, ADV, ADVgen, or4|or, or, michel, 0 189 885	tel servise de seint autbert rechut franchise encor	ore	tienent si heir tout lor feu franc a belveier por junchier tote
eriere, ADV, ADV, ADJqua, UNKNOWN, arrière, michel, 0 189 916	deveint dedenz le cor e la cherche l	eriere	cuer le chapitre e le refector e le cloistre trestot entor les
mie, ADV, ADV, ADVneg, mie, mie, michel, 0 190 211	grant plente i out ouvriers meis n ert	mie	grant li mostiers de tel grant fu qu il n i poiet
ore, ADV, ADV, ADVgen, or4|or, or, michel, 0 190 289	pois longuement por soe amor et ennoree meis	ore	crei jen qu ele est emblee dierre soleit li anceisor que li
ore, ADV, ADV, ADVgen, or4|or, or, michel, 0 190 464	roont de pleine terre e de boschasge qui	ore	est tot greive e rivage dous eves douces i coreient qui molt
mie, ADV, ADV, ADVneg, mie, mie, michel, 0 190 576	si est le mont je n en dout	mie	molt prof d iluec est tumbeleine qui por cen ad le non
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, michel, 0 190 705	l igliese tor ressemble ou l abeie tote	ensemble	es jorz d estei i a touz tens doud guez ou treis
encore, ADV, ADV, ADVgen, encore, encore, michel, 0 191 857	e de cel marbre out tint ses piez	encore	il sunt apareissant li leu des piez cum d un enfant quant
mie, ADV, ADV, ADVneg, mie, mie, chaitH, 0 192 589	l amast e requeist ele ne s pot	mie	tuz amer ne ele ne s uot mie tuer tutes les dames
mie, ADV, ADV, ADVneg, mie, mie, chaitH, 0 192 597	mie tuz amer ne ele ne s uot	mie	tuer tutes les dames de une tere vendreit meuz d amer requere
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, chaitH, 0 193 576	n iert bele pruz ne sage teus quatre	ensemble	n amerai n en un iur si ne s perdrai fors uus
ore, ADV, ADV, ADVgen, or4|or, or, chaitH, 0 193 776	" fet ele 'ceo m est bel	ore	l apelum le chaitivel " issi fu li lais comenciez e puis
ariere, ADV, ADV, ADVgen, ariere, arrière, chevreH, 0 193 941	nez vn an demurat tut entier ne pot	ariere	repeirier mes puis se mist en abandun de mort e de destructiun
mie, ADV, ADV, ADVneg, mie, mie, chevreH, 0 194 090	l oi mut se haita ele ne purrat	mie	aler k il ne la ueie trespasser le iur que li rei
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, chevreH, 0 194 245	e tut entur le fust s est mis	ensemble	poeient bien durer mes ki puis les uolt deseurer li codres muert
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, chevreH, 0 194 305	i conut les chevaliers que la menoent que	ensemble	od li erroent cumanda tuz arester descendre uot e reposer cil unt
ariere, ADV, ADV, ADVgen, ariere, arrière, chevreS, 0 194 602	fu nez an demora tot entier ne pot	ariere	repairier mes puis se mist a abandon de mort et de destrucion
mie, ADV, ADV, ADVneg, mie, mie, chevreS, 0 194 752	molt s en haita ele n i porra	mie	aler qu i ne la uoie trespasser le ior que li rois
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, chevreS, 0 194 907	et tot entor le fust s est mis	ensemble	pueent bien durer mes qui puis les uelt desseurer la coudre muert
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, chevreS, 0 194 965	reconnut les cheualiers qui l amenoient et qui	ensemble	o li erroient conmanda tost a arester descendre velt et reposer cil
vncore, ADV, ADV, ADVgen, encore, vencore, deusamH, 0 195 247	apeler tuz jurs ad puis duré li nuns	vncore	i ad uile e maisuns nus sauum bien de la contree li
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, deusamH, 0 195 481	curteis e que mut le presot li reis	ensemble	parlerent souent e s entreamerent leaument e celereient a lur poeir que
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, deusamH, 0 195 562	dist anguissusement li requist que s en alast	ensemble	od lui ne poeit mes suffrir l enui si a sun pere
mie, ADV, ADV, ADVneg, mie, mie, deusamH, 0 195 623	bien ne me porteriez pur rien n estes	mie	si uertuus si io m en uois ensemble od vus mis peres
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, deusamH, 0 195 631	mie si uertuus si io m en uois	ensemble	od vus mis peres auereit e doel e ire ne uiuereit mie
mie, ADV, ADV, ADVneg, mie, mie, deusamH, 0 195 643	peres auereit e doel e ire ne uiuereit	mie	sanz martire certes tant l eim e si l ai chier jeo
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, deusamH, 0 195 880	ele l ot lit de chief en chief	ensemble	od li l a retenu tant que sun estre ad tant seu
ariere, ADV, ADV, ADVgen, ariere, arrière, deusamH, 0 195 961	uessel mis li damiseus ioius e liez quant	ariere	fu repeiriez ne suriurnat pas en la tere al rei alat sa
mie, ADV, ADV, ADVneg, mie, mie, deusamH, 0 195 994	munt la portereit li reis ne l escundist	mie	mes mut le tint a grant folie pur ceo qu il iert
mie, ADV, ADV, ADVneg, mie, mie, deusamH, 0 196 113	primer i fu sun beiure n i ublia	mie	deuers seigne en la praerie en la grant gent tut asemblee li
ore, ADV, ADV, ADVgen, or4|or, or, deusamH, 0 196 420	i unt trouee ki del beiure orent racine	ore	vus dirai de la meschine puis que sun ami ot perdu unkes
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, deusamS, 0 196 967	sa druerie et cil humblement l en mercie	ensemble	parlerent souent et entr amerent loiaument et celerent a leur pooir qu
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, deusamS, 0 197 047	angoisseusement la requist qu el s en alast	ensemble	o li ne pooit mes viure sanz li s a son pere
mie, ADV, ADV, ADVneg, mie, mie, deusamS, 0 197 110	ne m i porteriez por rien n estes	mie	si vertuos se ge m en vois ensemble o vos mes peres
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, deusamS, 0 197 118	mie si vertuos se ge m en vois	ensemble	o vos mes peres auroit duel et ire ne uiuroit mie sanz
mie, ADV, ADV, ADVneg, mie, mie, deusamS, 0 197 129	mes peres auroit duel et ire ne uiuroit	mie	sanz martire certes tant l aim et si l ai chier je
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, deusamS, 0 197 360	il l ot lit de chief en chief	ensemble	o li l a retenu tant que tot son estre a seu
ariere, ADV, ADV, ADVgen, ariere, arrière, deusamS, 0 197 436	vessel mis li damoisiaus ioieus et liez quant	ariere	fu repairiez ne seioirna pas en sa terre au roi ala sa
mie, ADV, ADV, ADVneg, mie, mie, deusamS, 0 197 470	la porteroit li rois ne l en escondit	mie	mes molt le tint a grant folie por ce qu il ert
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, elid, 0 197 594	e sage de haute gent de grant parage	ensemble	furent lungement mut s entramerent leaument mes puis avient par une guere
ore, ADV, ADV, ADVgen, or4|or, or, elid, 0 197 658	nun guildeluec gualadun elidus fu primes nomez mes	ore	est li nuns remuez kar des dames est avenu l aventure dunt
ariere, ADV, ADV, ADVgen, ariere, arrière, elid, 0 198 487	ad une estreite charriere par unt il repeirent	ariere	quant il averunt fet lur eschec si returnerunt par ilec desarmez sur
ariere, ADV, ADV, ADVgen, ariere, arrière, elid, 0 198 743	a grant espleit merveillus gain i unt feit	ariere	s en vunt tut lie mut aveient bien espleitié li reis esteit
ariere, ADV, ADV, ADVgen, ariere, arrière, elid, 0 199 099	cil s alat aukes entargant decique cil revient	ariere	od duz semblant od simple chere od mut noble cuntenement parla mut
arere, ADV, ADV, ADVgen, ariere, arrière, elid, 0 199 646	en teu manere pur poi ne l apelet	arere	e nekedent le lait aler si se cumence a dementer 'lasse
ore, ADV, ADV, ADVgen, or4|or, or, elid, 0 199 699	entente unc mes ne parlai fors ier e	ore	le faz de amer preier jeo quid k il me blamera s
ore, ADV, ADV, ADVgen, or4|or, or, elid, 0 199 718	blamera s il est curteis gre me savera	ore	est del tut en aventure e si il n ad de m
ore, ADV, ADV, ADVgen, or4|or, or, elid, 0 199 947	li ad dit 'par fei ne sai	ore	oez ceo ke jeo dirai s il ne vus vosist mut grant
ore, ADV, ADV, ADVgen, or4|or, or, elid, 0 200 143	pais que il n avereit si li nun	ore	est sis quors en grant prisun sa leaute voleit garder mes ne
utre, ADV, ADV, PRE, outre1, outre, elid, 0 200 269	esches cumence a juer a un chevaler de	utre	mer de l autre part de l escheker deveit sa fille enseigner
ore, ADV, ADV, ADVgen, or4|or, or, elid, 0 200 447	sace de veir james n avera humme vivant	ore	li redie sun talant 'dame " fet il 'grant gre
mie, ADV, ADV, ADVneg, mie, mie, elid, 0 200 519	en irai en ma cuntree kar ne voil	mie	remaneir si cunge puis de vus aveir " la pucele li respundi
ore, ADV, ADV, ADVgen, or4|or, or, elid, 0 200 902	serement conjuré e ma femme d autre part	ore	me covient que jeo me gart jeo ne puis mie remaneir ainz
mie, ADV, ADV, ADVneg, mie, mie, elid, 0 200 912	covient que jeo me gart jeo ne puis	mie	remaneir ainz m en irai par estuveir si m amie esteie espusez
mie, ADV, ADV, ADVneg, mie, mie, elid, 0 201 607	femme en ot le queor dolent ne sot	mie	quei ceo deveit a sei memes se pleigneit ele lui demandot suvent
utre, ADV, ADV, ADVgen, outre1, outre-mer, elid, 0 201 842	en mer se mist plus n i atent	utre	furent hastivement en la cuntree esteit arivez u il esteit plus desirez
mie, ADV, ADV, ADVneg, mie, mie, elid, 0 201 867	luin des hafnes s est herbergez ne voleit	mie	estre veuz ne trovez ne recunuz sun chamberlenc appareilla e a s
ariere, ADV, ADV, PRE, ariere, arrière, elid, 0 202 219	perir e al hafne puissent venir un hure	ariere	un autre avant issi alouent acosteant mut esteient pres de turment un
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, elid, 0 202 387	que ele ne revient ne suspira cil ki	ensemble	od lui l enporte quidot pur veir ke ele fust morte mut
encore, ADV, ADV, ADVgen, encore, encore, elid, 0 202 476	arivé le pont mist jus ancre ad geté	encore	jut ele en paumeisun ne n ot semblant si de mort nun
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, elid, 0 202 680	devant lui sur sun palefrei s amie porte	ensemble	od sei le dreit chemin ad tant erré qu il esteient al
utre, ADV, ADV, ADVgen, outre1, outre-mer, elid, 0 202 721	la porte lur ovrist un des suens fist	utre	passer la porte ovrir e desfermer oit jurs esteit devant finiz li
ariere, ADV, ADV, ADVgen, ariere, arrière, elid, 0 202 757	voleient la fosse faire mes il les fist	ariere	traire u il deust mettre s amie il lur ad dit '
mie, ADV, ADV, ADVneg, mie, mie, elid, 0 202 774	lur ad dit 'ceo n i ad	mie	ainz en averai mun cunseil pris a la sage gent del pais
ariere, ADV, ADV, ADVgen, ariere, arrière, elid, 0 203 082	aveit fete sa priere a sa meisun alot	ariere	un jur a l eissir del muster le aveit sa femme fet
ore, ADV, ADV, ADVgen, or4|or, or, elid, 0 203 306	meins e les deiz greilles lungs e pleins	ore	seit ele la verite pur quei sis sires ad duel mené le
mie, ADV, ADV, ADVneg, mie, mie, elid, 0 203 359	tele dolur par fei jeo ne me merveil	mie	quant si bele femme est perie tant par pite tant par amur
ariere, ADV, ADV, ADVgen, ariere, arrière, elid, 0 203 493	une flur tute de vermeille colur hastivement reveit	ariere	dedenz la buche en teu manere a sa cumpaine l aveit mise
ariere, ADV, ADV, ADVgen, ariere, arrière, elid, 0 203 552	li chei la dame lieve si la prent	ariere	va hastivement dedenz la buche a la pucele meteit la flur que
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, elid, 0 203 634	ai amé un chevalier eliduc le bon soudeer	ensemble	od lui m en amena peche ad fet k il m enginna
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, elid, 0 203 780	trovai que vive estes grant joie en ai	ensemble	od mei vus en merrai e a vostre ami vus rendrai del
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, elid, 0 203 812	" tant l ad la dame confortee que	ensemble	od lui l en ad menee sun vallet ad appareillé e pur
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, elid, 0 203 891	pucele baise suvent e ele lui mut ducement	ensemble	funt joie mut grant quant la dame vit lur semblant sun seignur
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, elid, 0 204 026	dame i fet sun chief veler trente nuneins	ensemble	od li sa vie e s ordre establi eliduc s amie ad
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, elid, 0 204 058	demenee le jur qu il l aveit espusee	ensemble	vesquirent meint jur mut ot entre eus parfit amur granz aumoines e
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, elid, 0 204 138	aveit appareillé n en ad puis gueres targé	ensemble	od eus se dune e rent pur servir deu omnipotent ensemble od
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, elid, 0 204 149	se dune e rent pur servir deu omnipotent	ensemble	od sa femme premere mist sa femme que tant ot chere ele
mie, ADV, ADV, ADVneg, mie, mie, equiH, 0 204 307	firent ceo oi cunter ki n ai fet	mie	a ublier d equitan que mut fu curteis sire des nauns iostis
ore, ADV, ADV, ADVgen, or4|or, or, equiH, 0 204 591	si suspris tut en est murnes e pensis	ore	l i estut del tut entendre ne se purrat nient defendre la
mie, ADV, ADV, ADVneg, mie, mie, equiH, 0 204 754	si l ot cunter ne l en deit	mie	trop peser sul ne la peot nient tenir certes ieo uoil od
vncore, ADV, ADV, ADVgen, encore, vencore, equiH, 0 204 795	de quei sui en estrif e en effrei	vncore	ne sai ne n ai seu si ele fereit de mei sun
mie, ADV, ADV, ADVneg, mie, mie, equiH, 0 204 966	respit a cest primere feiee ne sei ieo	mie	cunseillee vus estes rei de grant noblesce ne sui mie de teu
mie, ADV, ADV, ADVneg, mie, mie, equiH, 0 204 976	vus estes rei de grant noblesce ne sui	mie	de teu richesce que mei deiez arester de druerie ne vus de
mie, ADV, ADV, ADVneg, mie, mie, equiH, 0 205 146	merci ne l dites mes cil ne sunt	mie	del tut curteis ainz est bargaine de burgeis que pur aueir ne
mie, ADV, ADV, ADVneg, mie, mie, equiH, 0 205 193	amer se tienge chiere que ele ne seit	mie	nouelere si ele n ust fors sul sun mantel que uns riches
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, equiH, 0 205 367	gent oie as termes de lur assembler quant	ensemble	durent parler li reis feseit dire a sa gent que seignez iert
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, equiH, 0 205 480	duit ioie mener baisier estreindre e acoler e	ensemble	od li iuer forment plurt e grant deol fist li reis demanda
mie, ADV, ADV, ADVneg, mie, mie, equiH, 0 205 726	se dignera dites li bien ne l lessez	mie	que il vus tienge cumpainie e ieo ferai les bains temprer e
mie, ADV, ADV, ADVneg, mie, mie, equiH, 0 205 800	qu il en ferat sa uolente ne demurat	mie	treis meis que el pais uet chacier li reis seiner se fet
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, equiH, 0 205 816	li reis seiner se fet cuntre sun mal	ensemble	od li sun seneschal al terz iur dist k il baignereit li
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, equiH, 0 205 917	seignur cucherent e deduistrent e enueiserent ileoc unt	ensemble	geu pur la cuue que deuant feu l us firent tenir e
mie, ADV, ADV, ADVneg, mie, mie, equiS, 0 206 145	en firent c oi conter qui ne fet	mie	a oublier d aquitan qui molt fu cortois sire des nains iustise
mie, ADV, ADV, ADVneg, mie, mie, equiS, 0 206 466	i estuet de tot entendre ne se porra	mie	deffendre la nuit ne dort ne ne repose mes soi meismes blasme
mie, ADV, ADV, ADVneg, mie, mie, equiS, 0 206 624	il l ot conter ne l en doit	mie	trop peser seul ne la puet il pas tenir certes ie ueil
mie, ADV, ADV, ADVneg, mie, mie, equiS, 0 206 844	a ceste premiere foiee n en sui ie	mie	conseilliee vos estes rois de grant noblece ne sui mie de grant
mie, ADV, ADV, ADVneg, mie, mie, equiS, 0 206 854	vos estes rois de grant noblece ne sui	mie	de grant richesce qu a moi uos doiez aprester de druerie ne
mie, ADV, ADV, ADVneg, mie, mie, equiS, 0 207 025	dame merci ne dites mes cil ne sont	mie	fin cortois ainz est bargaingne de boriois qui por auoir ne por
mie, ADV, ADV, ADVneg, mie, mie, equiS, 0 207 143	dame o uos m otroi ne me tenez	mie	por roi mes por homme et por ami seurement vos iur et
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, equiS, 0 207 234	gent oie au terme de lor assembler quant	ensemble	durent parler li rois faisoit dire a sa gent que saingniez ert
mie, ADV, ADV, ADVneg, mie, mie, equiS, 0 207 562	se baignera dites li bien n u lessiez	mie	qu il vos en tiengne conpaingnie et ie fere les bains tremper
mie, ADV, ADV, ADVneg, mie, mie, equiS, 0 207 639	qu il en fera sa uolente ne demora	mie	mois qu el pais vet chacier li rois seignier se fet contre
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, equiS, 0 207 654	li rois seignier se fet contre son mal	ensemble	o lui le seneschal au tierz ior dit qu il baigneroit le
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, equiS, 0 207 754	seignor couchierent et deduistrent et envoisierent ilec ont	ensemble	geu por la cuue qui deuant fu l uis firent tenir et
ariere, ADV, ADV, ADVgen, ariere, arrière, equiS, 0 207 775	garder vne meschine i dut ester li seneschaus	ariere	vint a uis boute cele le tint et il le fiert par
mie, ADV, ADV, ADVneg, mie, mie, guigH, 0 208 016	mort la gent par traisun ne l uoil	mie	pur ceo leissier si gangleur v losengier le me uolent a mal
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, guigH, 0 208 361	e sa sorur ki mult l aueient desiré	ensemble	od eus ad suiurné ceo m est auis un meis entier talent
ariere, ADV, ADV, ADVgen, ariere, arrière, guigH, 0 208 496	deuaunt ele chai de meintenaunt la seete resorti	ariere	guigemar fiert en tel maniere en la quisse deske al cheual ke
ariere, ADV, ADV, ADVgen, ariere, arrière, guigH, 0 208 514	al cheual ke tut l estuet descendre aual	ariere	chiet sur l erbe drue delez la bise ke out ferue la
unke, ADV, ADV, ADVgen, onque, onques, guigH, 0 208 680	il set assez e bien le dit ke	unke	femme nule ne uit a ki il turnast s amur ne ki
mie, ADV, ADV, ADVneg, mie, mie, guigH, 0 209 046	leuez aler s en uolt il ne pout	mie	returner la nef est ia en halte mer od lui s en
mie, ADV, ADV, ADVneg, mie, mie, guigH, 0 209 209	eage le trespas il ne l la guardat	mie	a gas en un uergier suz le dongun la out un clos
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, guigH, 0 209 479	aueit apres mangier si s est alee esbanier	ensemble	od li la meschine gardent aual uers la marine la neif uirent
ariere, ADV, ADV, ADVgen, ariere, arrière, guigH, 0 209 578	si esgarda pale le uit mort le quida	ariere	uait la dameisele hastiuement la dame apele tute la verite li dit
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, guigH, 0 209 622	aidera si uif le truis il parlera "	ensemble	uunt ne targent mes la dame auant e ele apres quant ele
mie, ADV, ADV, ADVneg, mie, mie, guigH, 0 209 751	" fet il 'ceo n i ad	mie	mes si vus plest que ieo uus die la uerite uus cunterai
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, guigH, 0 209 997	demande ci ai une chambre e une chapele	ensemble	od mei ceste pucele si vus plest a demurer tant que pussez
vncore, ADV, ADV, ADVgen, encore, vencore, guigH, 0 210 226	remis suls pensif esteit e anguissus ne seit	vncore	que ceo deit mes nepurquant bien s aparceit si par la dame
ariere, ADV, ADV, ADVgen, ariere, arrière, guigH, 0 210 647	deboneire quant la dame ad la messe oie	ariere	uait pas ne se ublie saver uoleit quei cil feseit si il
mie, ADV, ADV, ADVneg, mie, mie, guigH, 0 210 883	vus requeor de druerie bele ne me escundiez	mie	" quant ele l at bien entendu auenaument ad respundu tut en
mie, ADV, ADV, ADVneg, mie, mie, guigH, 0 210 914	de otrier uus ceste priere jeo ne sui	mie	acustumere dame " fet il 'pur deu merci ne uus ennoit
lungeme, ADV, ADV, ADVgen, UNKNOWN, longueme, guigH, 0 210 938	vus di peime laliue del mestier se deit	lungeme	faire preier pur sei cherier que cil ne quit que ele eit
ore, ADV, ADV, ADVgen, or4|or, or, guigH, 0 211 030	amur de li e il la baise des	ore	est guigemar a aise ensemble gisent e parolent e souent baisent e
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, guigH, 0 211 035	la baise des ore est guigemar a aise	ensemble	gisent e parolent e souent baisent e acolent bien lur couienge del
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, guigH, 0 211 066	m est auis an e demi fui guigemar	ensemble	od li mut fu delituse la uie mes fortune ki se oblie
desure, ADV, ADV, ADVgen, desor, dessure, guigH, 0 211 092	de hure l un met desuz l autre	desure	issi est de ceus uenu kar tost furent aparceu al tens d
ore, ADV, ADV, ADVgen, or4|or, or, guigH, 0 211 495	e de la neif e de sa plaie	ore	est del tut en sa manaie il li respunt que pas ne
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, guigH, 0 211 552	il l ad bien aseuré el hafne sunt	ensemble	alé la barge trouent enz l unt mis od lui s en
decique, ADV, CON:subord, PRE, UNKNOWN, décique, guigH, 0 212 289	il ne feist essaier issi remist bien lungement	decique	a un turneiement que meriadus afia cuntre celui que il guerreia cheualiers
ariere, ADV, ADV, ADVgen, ariere, arrière, guigH, 0 212 438	semblant e sa manere vn petit se traist	ariere	'est ceo " fet il 'ma duce amie m esperaunce
ore, ADV, ADV, ADVgen, or4|or, or, guigH, 0 212 467	me ama dunc uient ele ki l amena	ore	ai pensé grant folie bien sai que ceo n est ele mie
mie, ADV, ADV, ADVneg, mie, mie, guigH, 0 212 479	folie bien sai que ceo n est ele	mie	femmes se resemblent asez pur nient changent mis pensez mes pur cele
ore, ADV, ADV, ADVgen, or4|or, or, guigH, 0 212 790	honur mes tuz jurs la requist de amur	ore	est sa ioie reuenue 'amis menez en uostre drue " guigemar
ore, ADV, ADV, ADVgen, or4|or, or, guigH, 0 212 814	piez leuez 'seignurs " fet il '	ore	escutez vnc m amie ai cunuie que ieo quidoue auer perdue meriaduc
mie, ADV, ADV, ADVneg, mie, mie, guigH, 0 212 866	fet il 'beus amis jeo ne sui	mie	si suspris ne si destrei pur nule guere que de ceo me
ore, ADV, ADV, ADVgen, or4|or, or, guigH, 0 212 951	part k il aut mut est huniz que	ore	li faut la nuit sunt al chastel uenu si guereient meriadu li
ore, ADV, ADV, ADVgen, or4|or, or, guigH, 0 213 059	dedenz ocis a grant ioie s amie enmeine	ore	ad trespassee sa peine de cest cunte ke oi auez fu guigemar
ariere, ADV, ADV, ADVgen, ariere, arrière, guigP, 0 213 628	feri deuant ele cai demaintenet le saiete resort	ariere	gugemer fiert en tel maniere en la cuisse que del ceual le
mie, ADV, ADV, ADVneg, mie, mie, guigP, 0 214 142	leués aler s en veut il ne peut	mie	retorner la nes estoit en haute mer a tout lui ua deliurement
mie, ADV, ADV, ADVneg, mie, mie, guigP, 0 214 289	d aage li trespas il ne le gardoit	mie	a gas en vn vergie sous le donjon vn clos auoit tout
ensanble, ADV, ADV, ADVgen, ensemble, ensemble, guigP, 0 214 554	auoit apres mengier si s ert alee esbanoiier	ensanble	o li eut la mescine garda aual les la marine la nef
ariere, ADV, ADV, ADVgen, ariere, arrière, guigP, 0 214 659	l esgarda pale le uoit mort le cuida	ariere	va la damoisele hastiuement sa dame apele toute l auenture li dit
ensanble, ADV, ADV, ADVgen, ensemble, ensemble, guigP, 0 214 706	aidera se il est vis si parlera "	ensanble	i vont ne targent mes la dame auant et cele apres quant
mie, ADV, ADV, ADVneg, mie, mie, guigP, 0 214 838	dame " fait ce 'n i a	mie	mais s il vous plaist que je vous die m auenture uous
ensanble, ADV, ADV, ADVgen, ensemble, ensemble, guigP, 0 215 089	j ai ci ma cambre et ma capele	ensanble	o moi ceste pucele se uous i plaist a demourer tant que
encore, ADV, ADV, ADVgen, encore, encore, guigP, 0 215 329	remes sous pensis estoit et angouscous ne set	encore	ce que doit et neporquant bien s aparcoit se par la dame
ariere, ADV, ADV, ADVgen, ariere, arrière, guigP, 0 215 751	deboinaire quant la dame ot la mescine oie	ariere	ua pas ne s oublie sauoir uoloit que cil faisoit se il
mie, ADV, ADV, ADVneg, mie, mie, guigP, 0 215 988	uous requir vo druierie bele ne me escondiscies	mie	" quant ele l a bien entendu auenanment a respondu en riant
mie, ADV, ADV, ADVneg, mie, mie, guigP, 0 216 020	oitroier vous ceste proiere je n en sui	mie	costumiere dame " fait il 'por diu merci ne vos anuit
ensanble, ADV, ADV, ADVgen, ensemble, ensemble, guigP, 0 216 140	il le baise des or est gugemer aise	ensanble	juent et parolent et souuent baisent et acolent bien lor couuiegne del
ensanble, ADV, ADV, ADVgen, ensemble, ensemble, guigP, 0 216 171	m est auis an et demi fu gugemer	ensanble	o li mout lor delite cele vie mais fortune qui ne s
desore, ADV, ADV, ADVgen, desor, dessure, guigP, 0 216 198	d ore l un met desous l autre	desore	ensi est il d aus aueneu car tost furent aparcau au tans
mie, ADV, ADV, ADVneg, mie, mie, guigP, 0 216 506	conmanda gugemer est en pies leués ne fu	mie	trop effrees vne grosse perce de sap v soleient pendre li drap
ensanle, ADV, ADV, ADVgen, ensemble, ensenle, guigP, 0 216 651	se il noiast quant il eut bien aseuré	ensanle	en sont au haule alé le nef trouerent ens l ont mis
dusque, ADV, ADV, PRE, dusque, dusque, guigP, 0 217 053	dont ne peut estre sor ses pies se	dusque	au bort peust venir ele se laiscast jus cair asses soeusfre trauaill
ariere, ADV, ADV, ADVgen, ariere, arrière, guigP, 0 217 529	et sa maniere vn petitet s est tras	ariere	'est ce " fait il 'ma douce amie m esperance
mie, ADV, ADV, ADVneg, mie, mie, guigP, 0 217 571	folie bien sai que ce n est ele	mie	fenmes s entresanblent asses por nient se cange mes penses mais pour
mie, ADV, ADV, ADVneg, mie, mie, guigP, 0 217 696	pucele l a baillié mais ne l a	mie	desploié la dame counut bien le ploi ses cuers estoit en grant
mie, ADV, ADV, ADVneg, mie, mie, guigP, 0 217 969	fait il 'biax amis je ne sui	mie	si aquis ne si destrois por nule guere que de ce me
ensemble, ADV, ADV, ADVgen, ensemble, ensemble, guigS, 0 218 501	et sa seror qui molt l auoient desirré	ensemble	o eus a seiorné ce m est a uis an entier talenz
ariere, ADV, ADV, ADVgen, ariere, arrière, guigS, 0 218 629	feri deuant ele chai demaintenant la saiete resort	ariere	guimar feri en tel maniere en la cuisse desqu au cheual que
decique, ADV, CON:subord, CONsub, UNKNOWN, diquique, guigS, 0 218 725	de la plaie q as en la cuisse	decique	cele te garisse qui soffera por teue amor si grant poine si
